"mlbam_id","year","Change","Fourseam","Slider","Curve","Sinker","Split","Cutter","Knuckler","Slow.Curve","Screwball"
502083,2014,109,1071,121,154,NA,NA,NA,NA,NA,NA
502083,2013,225,1700,103,299,NA,NA,NA,NA,NA,NA
502083,2012,170,1474,161,311,NA,NA,NA,NA,NA,NA
502083,2011,22,215,72,25,NA,NA,NA,NA,NA,NA
543508,2015,13,125,63,NA,NA,NA,NA,NA,NA,NA
476570,2015,14,121,61,NA,NA,NA,NA,NA,NA,NA
476570,2014,5,130,57,NA,NA,NA,NA,NA,NA,NA
476570,2013,23,711,456,NA,NA,NA,NA,NA,NA,NA
476570,2012,54,472,234,2,NA,NA,NA,NA,NA,NA
476570,2011,57,140,170,52,296,NA,NA,NA,NA,NA
476570,2010,218,409,496,112,940,NA,NA,NA,NA,NA
493337,2013,3,NA,2,NA,9,NA,NA,NA,NA,NA
493337,2011,49,193,96,46,117,NA,NA,NA,NA,NA
493337,2010,68,107,94,63,108,NA,NA,NA,NA,NA
543507,2015,349,889,94,292,217,NA,NA,NA,NA,NA
543507,2014,137,469,84,112,36,NA,NA,NA,NA,NA
543507,2013,6,16,2,3,NA,NA,NA,NA,NA,NA
543506,2015,132,270,342,NA,43,NA,NA,NA,NA,NA
543506,2014,154,545,344,60,87,NA,NA,NA,NA,NA
543506,2013,154,518,513,192,366,NA,NA,NA,NA,NA
554431,2015,78,133,187,NA,NA,NA,NA,NA,NA,NA
554431,2014,188,996,600,NA,NA,NA,NA,NA,NA,NA
554431,2013,3,32,20,NA,NA,NA,NA,NA,NA,NA
571927,2015,81,499,11,142,NA,NA,NA,NA,NA,NA
451085,2015,112,417,221,27,45,NA,NA,NA,NA,NA
451085,2014,102,475,236,65,27,NA,NA,NA,NA,NA
451085,2013,88,465,230,45,22,NA,NA,NA,NA,NA
451085,2012,215,871,371,150,140,NA,NA,NA,NA,NA
451085,2011,152,527,77,117,63,NA,NA,NA,NA,NA
451085,2010,548,1324,228,307,470,NA,NA,NA,NA,NA
458919,2015,NA,171,126,NA,528,55,20,NA,NA,NA
458919,2014,NA,23,13,NA,64,10,6,NA,NA,NA
458919,2013,NA,37,91,NA,441,63,NA,NA,NA,NA
458919,2012,NA,229,122,NA,614,51,43,NA,NA,NA
458919,2011,NA,184,109,NA,151,39,NA,NA,NA,NA
425772,2012,7,32,NA,NA,3,NA,NA,NA,NA,NA
450545,2014,4,9,NA,3,4,NA,NA,NA,NA,NA
450545,2010,56,71,150,53,177,NA,NA,NA,NA,NA
455949,2013,6,25,11,NA,NA,NA,NA,NA,NA,NA
455949,2011,12,78,12,10,NA,NA,NA,NA,NA,NA
455949,2010,2,28,6,1,NA,NA,NA,NA,NA,NA
458628,2012,NA,2,NA,2,NA,NA,NA,NA,NA,NA
458628,2010,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
469097,2010,14,57,88,NA,141,NA,NA,NA,NA,NA
475416,2015,4,308,315,NA,383,NA,NA,NA,NA,NA
475416,2014,5,647,405,NA,1176,NA,NA,NA,NA,NA
475416,2013,9,920,833,NA,1342,NA,NA,NA,NA,NA
475416,2012,21,1234,657,NA,1501,NA,NA,NA,NA,NA
475416,2011,14,1429,517,NA,1472,NA,NA,NA,NA,NA
475416,2010,57,941,574,NA,1517,NA,NA,NA,NA,NA
434665,2015,NA,48,NA,75,203,19,42,NA,NA,NA
434665,2014,NA,142,NA,166,238,52,122,NA,NA,NA
434665,2011,NA,589,NA,251,NA,123,159,NA,NA,NA
434665,2010,NA,714,NA,271,NA,118,206,NA,NA,NA
463017,2013,33,89,30,2,8,NA,NA,NA,NA,NA
607259,2015,231,820,453,127,454,NA,NA,NA,NA,NA
607259,2014,260,1485,357,166,129,NA,NA,NA,NA,NA
458155,2013,9,3,NA,21,26,NA,7,NA,NA,NA
458155,2012,1,1,NA,2,12,NA,NA,NA,NA,NA
458155,2010,25,39,NA,86,172,NA,NA,NA,NA,NA
451075,2014,17,29,29,NA,35,NA,NA,NA,NA,NA
451075,2013,16,78,47,NA,53,NA,NA,NA,NA,NA
450852,2013,11,NA,6,NA,20,NA,NA,NA,NA,NA
450852,2012,361,NA,273,NA,528,NA,NA,NA,NA,NA
450852,2011,349,NA,270,NA,491,NA,NA,NA,NA,NA
450852,2010,126,NA,83,NA,209,NA,NA,NA,NA,NA
593372,2015,467,856,698,NA,697,NA,NA,NA,NA,NA
593372,2014,131,626,369,NA,283,NA,2,NA,NA,NA
593372,2013,26,278,125,NA,206,NA,NA,NA,NA,NA
593372,2011,1,6,4,NA,NA,NA,NA,NA,NA,NA
514669,2015,13,166,56,NA,1,NA,NA,NA,NA,NA
514669,2011,2,28,10,NA,12,NA,NA,NA,NA,NA
455605,2010,71,354,NA,108,78,NA,193,NA,NA,NA
543495,2014,4,18,16,4,27,NA,NA,NA,NA,NA
543495,2013,47,499,146,74,NA,NA,NA,NA,NA,NA
592533,2015,3,257,61,58,11,NA,36,NA,NA,NA
455119,2015,NA,223,58,NA,14,NA,93,NA,NA,NA
455119,2014,NA,113,45,NA,61,NA,54,NA,NA,NA
455119,2012,7,90,46,NA,16,NA,NA,NA,NA,NA
455119,2011,NA,22,5,NA,4,NA,2,NA,NA,NA
469690,2013,12,31,NA,17,NA,NA,NA,NA,NA,NA
469690,2012,75,339,NA,214,NA,NA,NA,NA,NA,NA
469690,2010,137,272,NA,88,NA,NA,NA,NA,NA,NA
501687,2012,49,180,115,NA,NA,NA,NA,NA,NA,NA
501687,2011,10,22,24,NA,NA,NA,NA,NA,NA,NA
150122,2010,NA,141,122,14,58,NA,NA,NA,NA,NA
429708,2010,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
445156,2014,NA,33,90,105,27,NA,40,NA,NA,NA
445156,2013,NA,34,59,74,25,NA,NA,NA,NA,NA
445156,2012,NA,176,272,409,168,NA,45,NA,NA,NA
445156,2011,NA,207,413,488,108,NA,NA,NA,NA,NA
445156,2010,4,249,385,512,99,NA,2,NA,NA,NA
605359,2015,39,37,42,NA,101,NA,NA,NA,NA,NA
605359,2014,173,225,132,NA,267,NA,12,NA,NA,NA
605359,2012,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
543493,2014,15,26,14,7,8,NA,8,NA,NA,NA
543493,2013,30,96,35,12,34,NA,NA,NA,NA,NA
457812,2012,2,8,NA,5,22,NA,8,NA,NA,NA
457812,2011,9,7,47,11,50,NA,2,NA,NA,NA
457812,2010,1,5,5,1,4,NA,NA,NA,NA,NA
543488,2014,30,241,81,NA,28,NA,NA,NA,NA,NA
543488,2013,7,36,27,NA,40,NA,NA,NA,NA,NA
543488,2012,2,52,22,NA,22,NA,NA,NA,NA,NA
461791,2014,NA,124,138,NA,1,NA,NA,NA,NA,NA
461791,2013,NA,477,543,NA,NA,NA,NA,NA,NA,NA
461791,2012,NA,564,538,NA,NA,NA,NA,NA,NA,NA
461791,2011,NA,518,917,NA,NA,NA,NA,NA,NA,NA
461791,2010,NA,613,853,NA,NA,NA,NA,NA,NA,NA
621408,2015,5,220,NA,133,42,NA,NA,NA,NA,NA
476123,2014,8,48,14,3,NA,NA,NA,NA,NA,NA
476123,2013,5,15,6,NA,1,NA,NA,NA,NA,NA
476123,2012,23,117,57,14,2,NA,NA,NA,NA,NA
592527,2015,3,22,10,NA,9,NA,NA,NA,NA,NA
592527,2014,61,142,111,23,199,NA,NA,NA,NA,NA
592527,2013,9,9,13,2,33,NA,NA,NA,NA,NA
592527,2012,2,4,NA,9,11,NA,NA,NA,NA,NA
501697,2012,NA,36,25,NA,NA,NA,NA,NA,NA,NA
501697,2011,NA,8,3,NA,NA,NA,NA,NA,NA,NA
501697,2010,1,40,14,NA,NA,NA,NA,NA,NA,NA
516970,2015,69,145,29,43,101,NA,NA,NA,NA,NA
516970,2014,3,20,NA,8,3,NA,NA,NA,NA,NA
516970,2013,27,73,NA,12,NA,NA,NA,NA,NA,NA
451788,2015,101,187,NA,44,50,NA,169,NA,NA,NA
451788,2013,262,267,123,142,118,NA,315,NA,NA,NA
451788,2012,375,486,344,307,163,NA,468,NA,NA,NA
451788,2011,822,845,322,454,313,NA,586,NA,NA,NA
451788,2010,749,734,245,274,523,NA,507,NA,NA,NA
490008,2010,19,166,50,NA,NA,NA,NA,NA,NA,NA
453249,2015,1,NA,239,NA,310,NA,NA,NA,NA,NA
453249,2014,45,34,116,NA,159,NA,NA,NA,NA,NA
453249,2013,52,88,175,NA,200,NA,NA,NA,NA,NA
453249,2012,47,55,131,NA,149,NA,NA,NA,NA,NA
453249,2011,13,19,30,NA,43,NA,NA,NA,NA,NA
453249,2010,71,102,145,NA,167,NA,NA,NA,NA,NA
595307,2015,171,180,156,NA,459,NA,NA,NA,NA,NA
595307,2014,194,131,104,17,683,NA,NA,NA,NA,NA
595307,2013,184,92,43,33,576,NA,NA,NA,NA,NA
476011,2012,27,33,37,1,49,NA,NA,NA,NA,NA
476011,2011,124,169,50,41,23,NA,NA,NA,NA,NA
476011,2010,58,133,48,13,51,NA,NA,NA,NA,NA
455117,2014,1,11,1,NA,NA,NA,NA,NA,NA,NA
400008,2010,1,35,15,NA,NA,NA,NA,NA,NA,NA
453186,2012,37,319,7,120,NA,NA,44,NA,NA,NA
453186,2011,53,90,6,31,NA,NA,NA,NA,NA,NA
453186,2010,42,105,NA,57,NA,NA,NA,NA,NA,NA
429720,2013,4,111,27,NA,NA,NA,NA,NA,NA,NA
429720,2010,91,582,98,2,NA,NA,NA,NA,NA,NA
430574,2012,2,2,NA,NA,4,NA,NA,NA,NA,NA
430574,2011,NA,6,3,NA,7,NA,NA,NA,NA,NA
430904,2014,128,204,142,167,414,NA,114,NA,23,NA
430904,2013,419,303,256,249,882,NA,346,NA,30,NA
430904,2012,402,358,396,410,876,NA,514,NA,2,NA
430904,2011,422,348,177,301,920,NA,264,NA,2,NA
430904,2010,444,465,271,528,1278,NA,99,NA,4,NA
118158,2011,4,18,9,NA,2,NA,NA,NA,NA,NA
118158,2010,63,239,198,NA,65,NA,NA,NA,NA,NA
518972,2013,2,20,6,NA,NA,NA,NA,NA,NA,NA
518972,2011,11,146,91,NA,32,NA,35,NA,NA,NA
518972,2010,4,5,NA,NA,10,NA,6,NA,NA,NA
543483,2014,7,51,21,NA,5,NA,NA,NA,NA,NA
543483,2013,41,314,189,NA,NA,NA,NA,NA,NA,NA
449774,2010,10,3,NA,2,8,NA,NA,NA,NA,NA
466948,2015,NA,463,89,NA,NA,308,NA,NA,NA,NA
466948,2014,NA,380,153,NA,13,476,NA,NA,NA,NA
466948,2013,NA,395,88,NA,NA,277,NA,NA,NA,NA
466948,2012,NA,61,15,NA,NA,48,NA,NA,NA,NA
213680,2012,NA,NA,36,NA,104,NA,NA,NA,NA,NA
213680,2011,NA,NA,272,NA,682,NA,NA,NA,NA,NA
213680,2010,NA,NA,108,NA,235,NA,NA,NA,NA,NA
544928,2015,122,295,309,27,202,NA,NA,NA,NA,NA
544928,2014,50,158,131,28,161,NA,NA,NA,NA,NA
544928,2013,97,194,173,38,284,NA,NA,NA,NA,NA
544928,2011,73,163,22,30,NA,NA,NA,NA,NA,NA
407193,2014,1,2,NA,5,2,NA,2,NA,NA,NA
407193,2013,4,107,58,84,161,NA,143,NA,NA,NA
407193,2012,26,132,NA,250,210,NA,368,NA,NA,NA
407193,2011,6,51,NA,71,53,NA,104,NA,NA,NA
407193,2010,45,186,NA,158,212,NA,617,NA,NA,NA
543475,2015,97,295,130,56,180,NA,NA,NA,NA,NA
543475,2014,160,711,395,175,638,NA,NA,NA,NA,NA
543475,2013,228,762,335,431,682,NA,NA,NA,NA,NA
543475,2012,118,694,355,449,729,NA,NA,NA,NA,NA
543475,2011,185,621,370,197,194,NA,NA,NA,NA,NA
543475,2010,3,6,3,3,NA,NA,NA,NA,NA,NA
476595,2015,1,6,6,6,14,NA,NA,NA,NA,NA
476595,2014,10,52,82,18,70,NA,NA,NA,NA,NA
476595,2013,62,145,213,98,143,NA,NA,NA,NA,NA
476595,2012,8,57,368,48,270,NA,NA,NA,NA,NA
476595,2010,8,49,NA,32,20,NA,NA,NA,NA,NA
518961,2014,NA,191,NA,94,90,108,NA,NA,NA,NA
518961,2013,NA,220,NA,94,5,83,NA,NA,NA,NA
518961,2012,NA,55,NA,9,NA,14,NA,NA,NA,NA
518961,2011,NA,399,NA,93,NA,154,NA,NA,NA,NA
518961,2010,NA,88,NA,12,NA,40,NA,NA,NA,NA
450275,2015,NA,449,444,NA,NA,NA,NA,NA,NA,NA
450275,2014,NA,45,83,NA,NA,NA,NA,NA,NA,NA
450275,2013,4,184,85,NA,NA,NA,NA,NA,NA,NA
450275,2012,30,463,254,NA,NA,NA,NA,NA,NA,NA
450275,2011,97,560,228,NA,NA,NA,NA,NA,NA,NA
450275,2010,41,239,91,NA,NA,NA,NA,NA,NA,NA
117955,2013,17,5,44,NA,253,NA,22,NA,NA,NA
117955,2012,268,22,360,NA,1546,NA,153,NA,NA,NA
117955,2011,510,68,806,NA,1537,NA,284,NA,NA,NA
117955,2010,532,30,556,NA,2057,NA,124,NA,NA,NA
400076,2013,3,1,4,1,13,NA,NA,NA,NA,NA
400076,2012,26,61,41,42,253,NA,NA,NA,NA,NA
571901,2015,151,NA,76,27,487,NA,NA,NA,NA,NA
571901,2014,199,NA,132,NA,733,NA,NA,NA,NA,NA
571901,2013,168,NA,111,NA,756,NA,NA,NA,NA,NA
571901,2012,11,NA,88,NA,335,NA,NA,NA,NA,NA
571901,2011,1,NA,16,NA,45,NA,NA,NA,NA,NA
547179,2015,143,1259,293,210,NA,NA,10,NA,NA,NA
547179,2014,2,24,10,NA,NA,NA,NA,NA,NA,NA
547179,2013,2,40,17,NA,NA,NA,NA,NA,NA,NA
446641,2014,37,53,20,NA,40,NA,NA,NA,NA,NA
446641,2013,235,366,89,NA,449,NA,NA,NA,NA,NA
446641,2012,165,297,46,NA,412,NA,NA,NA,NA,NA
446641,2011,222,360,86,NA,431,NA,NA,NA,NA,NA
446641,2010,122,232,51,NA,526,NA,NA,NA,NA,NA
605347,2015,26,49,NA,28,84,NA,NA,NA,NA,NA
605347,2014,1,4,NA,2,NA,NA,NA,NA,NA,NA
425657,2015,16,NA,101,21,388,NA,NA,NA,NA,NA
425657,2014,41,27,110,44,440,NA,NA,NA,NA,NA
425657,2013,37,29,154,67,334,NA,NA,NA,NA,NA
425657,2012,44,41,159,38,370,NA,NA,NA,NA,NA
425657,2011,35,30,209,71,440,NA,NA,NA,NA,NA
425657,2010,59,104,108,122,523,NA,NA,NA,NA,NA
150479,2010,1,14,NA,1,NA,NA,NA,NA,NA,NA
346798,2015,523,118,680,171,993,NA,NA,NA,NA,NA
346798,2014,382,194,886,355,1173,NA,NA,NA,NA,NA
346798,2013,452,62,839,310,1347,NA,NA,NA,NA,NA
346798,2012,663,86,809,145,1736,NA,NA,NA,NA,NA
346798,2011,609,179,470,166,1603,NA,NA,NA,NA,NA
346798,2010,235,115,315,148,884,NA,NA,NA,NA,NA
457429,2015,NA,210,342,NA,100,NA,NA,NA,NA,NA
457429,2014,NA,144,174,NA,112,NA,NA,NA,NA,NA
457429,2013,NA,319,270,NA,63,NA,NA,NA,NA,NA
457429,2012,16,365,517,NA,98,NA,NA,NA,NA,NA
457429,2011,12,325,254,NA,107,NA,NA,NA,NA,NA
457429,2010,42,305,178,NA,151,NA,NA,NA,NA,NA
429400,2015,31,239,118,NA,NA,NA,NA,NA,NA,NA
434180,2014,2,17,NA,11,29,NA,NA,NA,NA,NA
434180,2013,33,8,NA,80,382,NA,47,NA,NA,NA
434180,2012,10,16,NA,277,763,NA,17,NA,NA,NA
434180,2011,7,NA,10,214,886,NA,NA,NA,NA,NA
434180,2010,8,1,NA,170,701,NA,NA,NA,NA,NA
502046,2015,626,259,NA,438,1436,NA,NA,NA,NA,NA
502046,2014,470,33,NA,270,1173,NA,NA,NA,NA,NA
502046,2013,447,990,NA,510,753,NA,NA,NA,NA,NA
502046,2012,87,343,NA,114,19,NA,NA,NA,NA,NA
502046,2011,47,175,NA,42,29,NA,NA,NA,NA,NA
543456,2015,147,211,191,72,384,NA,NA,NA,NA,NA
543456,2014,96,276,132,33,86,NA,NA,NA,NA,NA
547568,2013,12,249,78,NA,NA,NA,NA,NA,NA,NA
547568,2012,2,30,13,NA,NA,NA,NA,NA,NA,NA
467785,2015,42,221,79,NA,38,NA,NA,NA,NA,NA
467785,2010,16,50,7,NA,NA,NA,NA,NA,NA,NA
434538,2015,612,118,982,NA,1287,NA,NA,NA,NA,NA
434538,2014,680,140,844,NA,1001,NA,NA,NA,NA,NA
434538,2013,601,NA,986,NA,1097,NA,NA,NA,NA,NA
434538,2012,458,595,890,NA,756,NA,NA,NA,NA,NA
434538,2011,438,575,662,NA,598,NA,NA,NA,NA,NA
434538,2010,552,760,1054,NA,753,NA,NA,NA,NA,NA
456899,2011,1,2,2,NA,5,NA,NA,NA,NA,NA
456899,2010,42,43,82,1,153,NA,NA,NA,NA,NA
276530,2011,72,646,NA,NA,NA,181,33,NA,NA,NA
276530,2010,167,661,NA,NA,NA,103,128,NA,NA,NA
434637,2014,6,75,99,NA,215,NA,159,NA,NA,NA
434637,2013,18,247,395,NA,316,NA,NA,NA,NA,NA
434637,2012,16,181,256,NA,314,NA,NA,NA,NA,NA
434637,2011,21,348,245,NA,177,NA,NA,NA,NA,NA
434637,2010,22,405,262,NA,226,NA,NA,NA,NA,NA
469834,2011,15,111,NA,12,20,NA,24,NA,NA,NA
605338,2015,NA,72,43,NA,NA,NA,NA,NA,NA,NA
458676,2014,29,43,15,16,43,NA,NA,NA,NA,NA
458676,2013,67,199,202,81,158,NA,NA,NA,NA,NA
458676,2012,47,581,321,86,252,NA,NA,NA,NA,NA
458676,2011,30,174,135,23,91,NA,NA,NA,NA,NA
150221,2010,31,NA,1,152,132,NA,105,NA,NA,NA
453184,2014,NA,22,NA,20,3,6,NA,NA,NA,NA
453184,2013,NA,347,NA,182,NA,48,NA,NA,NA,NA
453184,2012,NA,770,NA,419,61,61,NA,NA,NA,NA
453184,2011,NA,332,NA,135,183,87,NA,NA,NA,NA
453184,2010,NA,423,NA,216,130,84,NA,NA,NA,NA
453311,2015,NA,302,195,161,326,312,NA,NA,NA,NA
453311,2014,NA,781,611,198,514,658,17,NA,NA,NA
453311,2013,NA,1062,646,278,589,730,NA,NA,NA,NA
453311,2012,NA,1153,764,348,710,616,NA,NA,NA,NA
453311,2011,NA,1386,871,268,542,571,NA,NA,NA,NA
453311,2010,NA,1269,447,457,868,911,NA,NA,NA,NA
547939,2014,NA,4,4,NA,5,NA,NA,NA,NA,NA
547939,2013,NA,33,14,NA,68,4,NA,NA,NA,NA
150404,2013,93,228,NA,76,13,NA,54,NA,NA,NA
150404,2012,147,357,NA,98,1,NA,100,NA,NA,NA
150404,2011,570,1601,NA,346,110,NA,492,NA,NA,NA
150404,2010,443,1519,NA,273,69,NA,589,NA,NA,NA
400058,2012,NA,75,113,NA,NA,NA,NA,NA,NA,NA
400058,2011,NA,99,249,NA,NA,NA,NA,NA,NA,NA
400058,2010,NA,333,520,NA,NA,NA,NA,NA,NA,NA
571893,2015,38,364,65,NA,NA,NA,NA,NA,NA,NA
571893,2011,29,57,46,NA,NA,NA,NA,NA,NA,NA
451650,2011,4,26,NA,12,69,NA,31,NA,NA,NA
451650,2010,1,120,NA,57,102,NA,66,NA,NA,NA
460029,2013,4,15,6,NA,NA,NA,NA,NA,NA,NA
460029,2012,1,19,NA,NA,NA,NA,NA,NA,NA,NA
460029,2011,3,14,NA,NA,NA,NA,NA,NA,NA,NA
460029,2010,180,467,16,NA,NA,NA,NA,NA,NA,NA
407890,2015,187,1172,1127,251,436,NA,NA,NA,NA,NA
407890,2014,215,1441,640,233,365,NA,NA,NA,NA,NA
407890,2012,150,720,416,239,276,NA,NA,NA,NA,NA
407890,2011,242,1905,1001,338,275,NA,NA,NA,NA,NA
407890,2010,214,1829,1036,374,336,NA,NA,NA,NA,NA
452657,2015,175,1459,NA,527,360,NA,897,NA,NA,NA
452657,2014,93,1518,NA,594,289,NA,1118,NA,NA,NA
452657,2013,464,1847,NA,494,293,NA,981,NA,NA,NA
452657,2012,396,1247,NA,489,427,NA,853,NA,NA,NA
452657,2011,294,1221,NA,426,342,NA,893,NA,NA,NA
452657,2010,385,1289,NA,531,412,NA,751,NA,NA,NA
460092,2014,5,6,18,NA,18,NA,NA,NA,NA,NA
460092,2013,4,58,66,NA,20,NA,NA,NA,NA,NA
460092,2012,1,64,124,NA,41,NA,NA,NA,NA,NA
460092,2011,13,199,147,NA,83,NA,NA,NA,NA,NA
460092,2010,51,163,95,NA,89,NA,NA,NA,NA,NA
434679,2010,168,NA,56,16,361,NA,NA,NA,NA,NA
608678,2015,4,134,63,NA,29,NA,49,NA,NA,NA
608678,2014,48,576,199,NA,72,NA,245,NA,NA,NA
608678,2013,1,56,14,NA,21,NA,25,NA,NA,NA
504186,2015,40,238,31,58,NA,NA,37,NA,NA,NA
504186,2013,1,8,NA,NA,NA,NA,NA,NA,NA,NA
489056,2014,7,80,13,11,6,NA,NA,NA,NA,NA
489056,2013,22,207,NA,120,NA,NA,NA,NA,NA,NA
489056,2012,2,11,NA,3,1,NA,NA,NA,NA,NA
489056,2010,26,80,37,17,16,NA,NA,NA,NA,NA
545346,2015,18,12,23,12,25,NA,NA,NA,NA,NA
545346,2014,5,27,12,9,19,NA,NA,NA,NA,NA
424324,2014,257,30,29,72,700,NA,183,NA,NA,NA
424324,2013,528,14,24,262,1813,NA,679,NA,NA,NA
424324,2012,481,38,20,289,1638,NA,621,NA,NA,NA
424324,2011,461,193,9,382,1697,NA,793,NA,NA,NA
424324,2010,325,597,50,234,1613,NA,742,NA,NA,NA
547348,2015,NA,NA,9,NA,30,NA,NA,NA,NA,NA
547348,2014,1,1,191,NA,314,NA,NA,NA,NA,NA
547348,2013,NA,NA,28,NA,56,NA,NA,NA,NA,NA
547348,2012,1,NA,6,NA,21,NA,NA,NA,NA,NA
547348,2010,3,NA,24,NA,73,NA,NA,NA,NA,NA
425656,2011,23,104,22,NA,20,NA,NA,NA,NA,NA
425656,2010,7,214,114,NA,28,NA,NA,NA,NA,NA
459967,2015,NA,54,12,58,118,61,NA,NA,NA,NA
459967,2014,NA,158,39,288,384,97,NA,NA,NA,NA
459967,2013,NA,184,128,285,402,71,NA,NA,NA,NA
459967,2012,NA,221,194,175,388,62,NA,NA,NA,NA
459967,2011,NA,408,271,88,375,96,NA,NA,NA,NA
459967,2010,NA,308,173,87,201,80,NA,NA,NA,NA
453281,2014,122,123,10,73,87,NA,78,NA,NA,NA
453281,2013,218,206,103,43,230,NA,158,NA,NA,NA
453281,2012,231,250,NA,89,203,NA,301,NA,NA,NA
453281,2011,319,514,NA,108,173,NA,405,NA,NA,NA
453281,2010,690,1208,NA,167,184,NA,362,NA,NA,NA
605333,2015,8,194,NA,25,NA,NA,NA,NA,NA,NA
502190,2015,199,4,269,354,1199,NA,708,NA,NA,NA
502190,2014,199,37,340,359,1514,NA,663,NA,NA,NA
502190,2013,395,87,187,420,1127,NA,677,NA,NA,NA
502190,2012,318,117,298,242,1215,NA,677,NA,NA,NA
502190,2011,269,131,374,171,811,NA,780,NA,NA,NA
502190,2010,217,73,393,152,1083,NA,238,NA,NA,NA
434181,2014,NA,12,49,NA,737,157,NA,NA,NA,NA
434181,2013,NA,NA,121,NA,642,227,NA,NA,NA,NA
434181,2012,NA,NA,115,NA,741,250,NA,NA,NA,NA
434181,2011,NA,NA,59,NA,707,272,NA,NA,NA,NA
434181,2010,NA,NA,14,NA,873,255,NA,NA,NA,NA
612272,2015,11,48,37,NA,NA,NA,NA,NA,NA,NA
518927,2015,44,116,71,4,385,NA,172,NA,NA,NA
518927,2014,NA,32,28,NA,104,NA,128,NA,NA,NA
518927,2013,2,12,49,6,121,NA,93,NA,NA,NA
518927,2012,10,7,59,NA,124,NA,79,NA,NA,NA
502009,2015,72,693,238,139,412,231,NA,NA,NA,NA
502009,2014,1,558,215,124,443,187,NA,NA,NA,NA
502009,2013,126,941,795,333,1036,11,NA,NA,NA,NA
502009,2012,140,1410,809,434,606,NA,NA,NA,NA,NA
502009,2011,215,1482,848,393,406,NA,NA,NA,NA,NA
502009,2010,297,1175,696,221,659,NA,NA,NA,NA,NA
425560,2015,1,8,NA,2,NA,NA,NA,NA,1,NA
458709,2014,3,29,10,15,18,NA,17,NA,NA,NA
458709,2013,274,497,125,121,209,NA,44,NA,NA,NA
458709,2012,13,123,37,47,282,NA,NA,NA,NA,NA
458709,2011,478,616,456,211,1166,NA,NA,NA,NA,NA
458709,2010,407,972,232,181,550,NA,NA,NA,NA,NA
543426,2013,22,86,34,24,64,NA,18,NA,NA,NA
407835,2014,51,78,13,2,NA,NA,NA,NA,NA,NA
543424,2015,150,458,NA,78,43,NA,182,NA,NA,NA
543424,2013,4,18,NA,6,NA,NA,7,NA,NA,NA
489039,2015,13,27,47,NA,22,NA,NA,NA,NA,NA
489039,2014,12,32,25,NA,44,NA,NA,NA,NA,NA
489039,2013,19,53,68,NA,116,NA,NA,NA,NA,NA
489039,2012,7,12,50,NA,75,NA,NA,NA,NA,NA
444836,2015,6,20,NA,5,14,NA,56,NA,NA,NA
444836,2013,23,88,NA,18,36,NA,91,NA,NA,NA
444836,2012,131,505,45,28,300,NA,538,NA,NA,NA
444836,2011,107,348,210,NA,260,NA,1,NA,NA,NA
444836,2010,80,507,219,NA,281,NA,NA,NA,NA,NA
493133,2014,NA,276,641,125,1153,871,20,NA,NA,NA
493133,2013,NA,219,809,103,1353,707,NA,NA,NA,NA
493133,2012,NA,397,1070,169,1428,515,NA,NA,NA,NA
493133,2011,NA,740,672,101,1241,498,NA,NA,NA,NA
493133,2010,NA,581,817,128,1195,387,NA,NA,NA,NA
425539,2012,5,88,30,2,5,NA,NA,NA,NA,NA
425539,2011,28,372,113,8,20,NA,NA,NA,NA,NA
425539,2010,18,551,227,11,161,NA,NA,NA,NA,NA
571871,2015,36,242,110,50,58,NA,NA,NA,NA,NA
571871,2014,58,393,NA,141,1,NA,NA,NA,NA,NA
571871,2013,49,346,NA,79,NA,NA,NA,NA,NA,NA
476127,2013,1,8,NA,NA,11,NA,NA,NA,NA,NA
476127,2011,13,36,16,1,35,NA,NA,NA,NA,NA
476127,2010,19,24,10,NA,73,NA,NA,NA,NA,NA
445090,2014,NA,1,50,2,5,NA,NA,NA,NA,NA
445090,2012,3,1,NA,4,13,NA,NA,NA,NA,NA
502004,2015,28,171,230,22,215,NA,342,NA,NA,NA
502004,2014,16,107,129,NA,81,NA,149,NA,NA,NA
502004,2013,17,257,394,NA,164,NA,54,NA,NA,NA
502004,2012,25,220,378,NA,117,NA,NA,NA,NA,NA
502004,2011,1,51,44,NA,19,NA,NA,NA,NA,NA
502004,2010,NA,15,16,NA,2,NA,NA,NA,NA,NA
543408,2015,153,1612,411,669,102,NA,2,NA,NA,NA
543408,2014,94,1390,440,630,377,NA,5,NA,NA,NA
543408,2013,122,1268,248,609,NA,NA,NA,NA,NA,NA
543408,2012,8,117,18,62,NA,NA,NA,NA,NA,NA
605317,2015,2,66,41,NA,6,NA,NA,NA,NA,NA
608349,2015,1,562,NA,256,NA,NA,NA,NA,NA,NA
608349,2014,5,104,NA,62,NA,NA,NA,NA,NA,NA
608349,2013,NA,21,NA,3,NA,NA,NA,NA,NA,NA
446372,2015,152,710,508,NA,981,NA,911,NA,NA,NA
446372,2014,135,136,551,NA,1704,NA,982,NA,NA,NA
446372,2013,224,82,304,NA,1164,NA,552,NA,NA,NA
446372,2012,179,19,154,NA,453,NA,277,NA,NA,NA
446372,2011,8,31,42,NA,8,NA,NA,NA,NA,NA
607309,2015,33,169,117,NA,29,NA,NA,NA,NA,NA
