"mlbam_id","yearID","HR","BB","HBP","SO","IPouts","FIP","Change","Fourseam","Slider","Curve","Sinker","Split","Cutter","Knuckler","Slow.Curve","Screwball","Fourseam.bway","Change.bway","Slider.bway","Sinker.bway","Curve.bway","Split.bway","Cutter.bway","Knuckler.bway","Slow.Curve.bway","Screwball.bway","Fourseam.vloc","Change.vloc","Slider.vloc","Sinker.vloc","Curve.vloc","Split.vloc","Cutter.vloc","Knuckler.vloc","Slow.Curve.vloc","Screwball.vloc","Fourseam.hloc","Change.hloc","Slider.hloc","Sinker.hloc","Curve.hloc","Split.hloc","Cutter.hloc","Knuckler.hloc","Slow.Curve.hloc","Screwball.hloc","Fourseam.pfx_z","Change.pfx_z","Slider.pfx_z","Sinker.pfx_z","Curve.pfx_z","Split.pfx_z","Cutter.pfx_z","Knuckler.pfx_z","Slow.Curve.pfx_z","Screwball.pfx_z","Fourseam.pfx_x","Change.pfx_x","Slider.pfx_x","Sinker.pfx_x","Curve.pfx_x","Split.pfx_x","Cutter.pfx_x","Knuckler.pfx_x","Slow.Curve.pfx_x","Screwball.pfx_x","Fourseam.maxmph","Change.maxmph","Slider.maxmph","Sinker.maxmph","Curve.maxmph","Split.maxmph","Cutter.maxmph","Knuckler.maxmph","Slow.Curve.maxmph","Screwball.maxmph","Fourseam.mph","Change.mph","Slider.mph","Sinker.mph","Curve.mph","Split.mph","Cutter.mph","Knuckler.mph","Slow.Curve.mph","Screwball.mph"
133225,2011,23,82,5,191,607,3.90473640856672,3,568,1093,1,1435,374,4,0,0,0,5.11,0,5.86,6.2,0,5.35,0,0,0,0,0.46,0.47,-0.47,0.23,1.62,-0.8,0.78,0,0,0,0.39,0.57,0.41,0.41,-1.95,0.41,0.31,0,0,0,10.32,7.2,1.63,8.58,-9.6,3.73,4.13,0,0,0,-3.32,-6.65,1.76,-6.42,-3.56,-5.06,-0.34,0,0,0,94.55,86.61,89.85,94.83,64.09,88.25,85.27,0,0,0,91.21,85.53,85.9,91.01,64.09,82.48,83.89,0,0,0
133225,2012,19,52,2,153,519,3.69037572254335,0,489,810,0,727,359,360,0,0,0,6.14,0,6.3,4.95,0,3.34,4.17,0,0,0,0.31,0,-0.54,0.06,0,-0.89,-0.31,0,0,0,0.3,0,0.44,0.37,0,0.37,0.37,0,0,0,10.49,0,2.01,8.54,0,4.39,5.43,0,0,0,-4.08,0,1.98,-6.65,0,-5.76,-1.05,0,0,0,94.42,0,89.14,93.87,0,87.29,90.81,0,0,0,91.04,0,85.21,90.29,0,82.2,87.9,0,0,0
133225,2013,26,79,6,157,514,4.6764046692607,0,1452,839,0,43,537,161,0,0,0,3.93,0,4.29,2.33,0,2.79,3.11,0,0,0,0.17,0,-0.48,0.04,0,-0.63,0.04,0,0,0,0.41,0,0.32,0.86,0,0.42,0.34,0,0,0,9.49,0,1.62,6.27,0,5.56,6.8,0,0,0,-5.43,0,2.22,-7.69,0,-6.61,-1.15,0,0,0,93.78,0,88.2,91.64,0,85.76,92.11,0,0,0,90.09,0,84.52,88.67,0,81.66,88.43,0,0,0
134268,2010,4,29,3,49,138,4.16595652173913,0,545,2,144,0,0,255,0,0,0,8.07,0,0,0,2.78,0,8.24,0,0,0,0.09,0,0.11,0,-0.73,0,-0.32,0,0,0,0.37,0,0.81,0,0.25,0,0.32,0,0,0,10.22,0,1.9,0,-9.09,0,4.22,0,0,0,-4.06,0,2.31,0,7.15,0,2.84,0,0,0,97.85,0,91.61,0,83.6,0,93.08,0,0,0,95.18,0,89.28,0,78.51,0,90.15,0,0,0
134268,2011,5,21,5,57,153,3.59362745098039,4,445,0,104,0,0,333,0,0,0,6.29,0,0,0,3.85,0,5.11,0,0,0,0.03,-0.47,0,0,-0.51,0,-0.32,0,0,0,0.14,0.09,0,0,0.25,0,0.28,0,0,0,9.97,1.39,0,0,-10.47,0,5.35,0,0,0,-4.45,-7.56,0,0,6.65,0,1.95,0,0,0,98.58,91.49,0,0,83.26,0,94.66,0,0,0,95.4,91.02,0,0,77.8,0,91.36,0,0,0
134268,2012,1,11,0,6,26,7.01807692307692,1,76,6,14,0,0,71,0,0,0,5.26,0,0,0,7.14,0,7.04,0,0,0,0.33,-1.83,-1.48,0,-0.91,0,-0.43,0,0,0,0.15,0.06,1.07,0,0.17,0,0.13,0,0,0,9.7,6.1,-2.88,0,-10.61,0,5.73,0,0,0,-3.74,-8.65,7.46,0,7.62,0,1.92,0,0,0,97.12,90.65,82.21,0,79.94,0,93.68,0,0,0,94.97,90.65,80.95,0,77.44,0,90.63,0,0,0
134320,2010,32,65,7,121,472,5.55781355932203,378,794,430,423,661,0,0,0,0,0,5.29,2.38,5.12,6.2,6.86,0,0,0,0,0,0.24,-0.71,-0.48,-0.26,-0.44,0,0,0,0,0,0.47,0.83,0.49,0.56,0.62,0,0,0,0,0,9.72,5.51,2.76,7.47,-2.97,0,0,0,0,0,-4.64,-7.29,2.39,-8.43,7.04,0,0,0,0,0,94,85.77,88.69,94.77,82.14,0,0,0,0,0,90.01,79.7,83.02,89.41,74.33,0,0,0,0,0
134320,2011,21,50,2,162,578,3.56998269896194,217,1188,499,473,594,0,0,0,0,0,7.15,4.61,6.21,8.08,5.5,0,0,0,0,0,0.15,-0.88,-0.56,-0.19,-0.5,0,0,0,0,0,0.48,0.83,0.58,0.52,0.55,0,0,0,0,0,9.02,5.49,1.1,6.19,-4.14,0,0,0,0,0,-5.47,-7.09,2.13,-8.94,7.9,0,0,0,0,0,95.63,86.16,89.23,95.22,81.53,0,0,0,0,0,91.44,80.29,83.24,91.1,74.02,0,0,0,0,0
134321,2010,24,37,6,117,663,4.01565158371041,0,468,666,0,1429,741,0,0,0,0,6.41,0,4.65,4.06,0,4.86,0,0,0,0,0.14,0,-0.58,0.06,0,-0.96,0,0,0,0,0.3,0,0.61,0.07,0,0.66,0,0,0,0,9.92,0,3.92,7.63,0,3.19,0,0,0,0,-5.06,0,-0.98,-7.65,0,-6.61,0,0,0,0,94.28,0,90.02,94.69,0,88.5,0,0,0,0,90.64,0,84.22,90.77,0,81.86,0,0,0,0
134321,2011,23,40,8,102,666,4.10157657657658,0,230,590,0,1825,734,0,0,0,0,5.65,0,3.73,5.32,0,2.45,0,0,0,0,0.24,0,-0.73,-0.07,0,-1.06,0,0,0,0,0.52,0,0.79,0.23,0,0.7,0,0,0,0,9.75,0,4.08,7.47,0,3.41,0,0,0,0,-5,0,-1.43,-7.5,0,-7.03,0,0,0,0,92.23,0,88.99,93.17,0,87.38,0,0,0,0,89.43,0,83.51,89.76,0,81.61,0,0,0,0
134321,2012,9,8,2,33,189,4.38071428571429,0,115,124,0,436,220,0,0,0,0,1.74,0,4.84,5.5,0,3.18,0,0,0,0,0.19,0,-0.58,-0.02,0,-0.74,0,0,0,0,0.42,0,0.49,0.08,0,0.68,0,0,0,0,9.13,0,4.65,6.67,0,2.5,0,0,0,0,-5.42,0,-2.92,-8.35,0,-7.55,0,0,0,0,89.74,0,86.16,90.24,0,84.18,0,0,0,0,86.8,0,82.89,87.64,0,79.51,0,0,0,0
136263,2010,4,20,0,29,116,4.47555172413793,98,235,306,0,24,0,0,0,0,0,6.38,4.08,6.54,4.17,0,0,0,0,0,0,-0.06,-0.4,-0.54,-0.34,0,0,0,0,0,0,0.42,0.56,0.33,0.85,0,0,0,0,0,0,11.99,9.37,3.45,10.04,0,0,0,0,0,0,4.82,7.79,-3.27,8.38,0,0,0,0,0,0,92.68,85.91,86.86,91.82,0,0,0,0,0,0,89.48,83.08,81.88,89.71,0,0,0,0,0,0
136263,2011,3,19,1,47,113,3.15774336283186,45,242,315,0,27,0,0,0,0,0,7.85,11.11,5.4,7.41,0,0,0,0,0,0,0.27,-0.34,-0.43,-0.31,0,0,0,0,0,0,0.26,0.69,0.55,0.68,0,0,0,0,0,0,11.32,8.2,3.93,7.9,0,0,0,0,0,0,5.29,8.96,-3.13,8.52,0,0,0,0,0,0,93.02,87,86.24,91.45,0,0,0,0,0,0,89.76,83.42,82.46,89.14,0,0,0,0,0,0
136263,2012,2,18,1,34,92,3.58413043478261,22,173,282,0,29,0,0,0,0,0,6.94,9.09,6.03,6.9,0,0,0,0,0,0,0.34,-0.24,-0.56,-0.27,0,0,0,0,0,0,0.31,0.21,0.74,0.2,0,0,0,0,0,0,12.03,9.21,3.4,9.14,0,0,0,0,0,0,5,7.38,-4.55,8.18,0,0,0,0,0,0,91.46,85.89,85.28,91.01,0,0,0,0,0,0,89.45,83.05,81.93,88.88,0,0,0,0,0,0
136263,2013,2,2,0,3,14,8.61942857142857,5,43,32,0,0,0,0,0,0,0,6.98,0,6.25,0,0,0,0,0,0,0,-0.18,-0.6,-0.69,0,0,0,0,0,0,0,0.03,0.67,0.63,0,0,0,0,0,0,0,10.45,7.72,3.6,0,0,0,0,0,0,0,6.24,8.75,-2.96,0,0,0,0,0,0,0,88.81,83.03,82.24,0,0,0,0,0,0,0,86.2,80.49,80.19,0,0,0,0,0,0,0
136600,2010,17,57,3,98,421,4.53980760095012,369,563,0,272,725,0,520,0,0,0,4.09,4.88,0,8,5.51,0,5,0,0,0,0.39,-0.49,0,0.04,-0.69,0,-0.33,0,0,0,0.11,0.47,0,0.34,0.37,0,0,0,0,0,9.97,5.98,0,5.14,-6.05,0,3.18,0,0,0,7.81,9.07,0,11.6,-5.04,0,-0.71,0,0,0,93.07,85.87,0,89.66,81.67,0,86.13,0,0,0,88.11,77.86,0,84.51,74.42,0,82.26,0,0,0
136600,2011,18,50,7,97,465,4.38629032258065,448,753,0,307,459,0,761,0,0,0,6.24,6.03,0,7.41,6.19,0,3.94,0,0,0,0.16,-0.81,0,-0.18,-0.36,0,-0.19,0,0,0,0.23,0.43,0,0.61,0.4,0,-0.05,0,0,0,9.61,6.03,0,5.54,-6.6,0,4.57,0,0,0,8.5,9.15,0,11.56,-5.63,0,0.19,0,0,0,90.99,81.02,0,90.01,81.22,0,87.27,0,0,0,86.85,77.6,0,85.28,72.74,0,83.52,0,0,0
136600,2012,33,47,8,140,575,4.73326086956522,498,969,1,441,444,0,996,0,0,0,7.02,6.43,0,9.68,7.71,0,5.12,0,0,0,0.23,-0.73,-0.95,-0.01,-0.24,0,-0.24,0,0,0,0.29,0.28,-1.92,0.58,0.29,0,-0.24,0,0,0,10.37,7.13,-3.55,6.91,-6.32,0,4.62,0,0,0,8.3,8.28,-5.46,11.35,-5.18,0,-0.15,0,0,0,91.66,82.04,77.31,90.31,81.25,0,86.28,0,0,0,87.08,77.41,77.31,86.14,73.06,0,82.37,0,0,0
136600,2013,13,36,3,78,363,4.12238016528926,240,0,0,371,908,0,512,0,0,0,0,2.5,0,9.25,4.58,0,7.42,0,0,0,0,-0.75,0,0.22,-0.3,0,0.06,0,0,0,0,0.51,0,0.41,0.56,0,0.03,0,0,0,0,6.44,0,8.86,-5.43,0,4.2,0,0,0,0,8.53,0,9.34,-4.36,0,-0.01,0,0,0,0,79.88,0,90.48,80.34,0,86.92,0,0,0,0,76.82,0,86.05,73.91,0,82.48,0,0,0
136600,2014,7,16,1,36,145,4.58027586206897,202,56,0,149,394,0,348,0,0,0,7.14,2.97,0,7.36,8.72,0,4.31,0,0,0,0.18,-0.95,0,0.2,-0.24,0,-0.03,0,0,0,0.22,0.63,0,0.36,0.5,0,0.06,0,0,0,10.13,6.38,0,8.67,-5.49,0,4.56,0,0,0,6.76,8.28,0,9.41,-4.85,0,-0.22,0,0,0,89.01,78.2,0,88.91,80.02,0,85.42,0,0,0,85.55,76.02,0,85.16,72.96,0,82.05,0,0,0
136600,2015,3,1,0,4,19,8.50242105263158,16,1,0,12,51,0,39,0,0,0,0,0,0,5.88,25,0,0,0,0,0,-0.88,-0.97,0,-0.26,-0.86,0,-0.79,0,0,0,-0.43,1.23,0,0.36,0.21,0,0.17,0,0,0,12.02,5.91,0,7.34,-6.43,0,3.82,0,0,0,7.54,8.83,0,10.81,-7.02,0,0.53,0,0,0,85.77,78.59,0,87.97,74.73,0,84.1,0,0,0,85.76,76.67,0,84.89,73.59,0,82.08,0,0,0
136734,2010,9,32,3,75,192,4.204,0,932,125,84,0,0,0,0,0,0,8.58,0,4,0,5.95,0,0,0,0,0,-0.07,0,-1.02,0,-0.95,0,0,0,0,0,0.21,0,0.43,0,0.16,0,0,0,0,0,8.05,0,1.13,0,-7.69,0,0,0,0,0,-1.79,0,6.13,0,5.67,0,0,0,0,0,96.02,0,84.39,0,82.66,0,0,0,0,0,92.53,0,82.08,0,78.46,0,0,0,0,0
136734,2011,6,17,2,62,162,3.2287037037037,0,800,140,49,0,0,0,0,0,0,7.75,0,6.43,0,0,0,0,0,0,0,-0.02,0,-0.56,0,-0.56,0,0,0,0,0,0.22,0,0.32,0,0.23,0,0,0,0,0,8.12,0,0.71,0,-6.9,0,0,0,0,0,-2.55,0,6.93,0,6.77,0,0,0,0,0,95.61,0,85.09,0,81.29,0,0,0,0,0,92.31,0,82.15,0,78.69,0,0,0,0,0
136734,2012,3,12,1,62,174,2.30189655172414,0,797,116,77,0,0,0,0,0,0,8.66,0,6.03,0,2.6,0,0,0,0,0,-0.01,0,-0.53,0,-0.89,0,0,0,0,0,0.23,0,0.47,0,0.2,0,0,0,0,0,8.21,0,1.12,0,-8.66,0,0,0,0,0,-4.12,0,6.46,0,7.78,0,0,0,0,0,96.82,0,85.41,0,81.43,0,0,0,0,0,93.12,0,82.87,0,78.82,0,0,0,0,0
136734,2013,0,4,0,4,14,3.90514285714286,0,115,15,12,0,0,0,0,0,0,6.96,0,20,0,16.67,0,0,0,0,0,0.08,0,-0.23,0,-0.89,0,0,0,0,0,0.25,0,0.35,0,0.56,0,0,0,0,0,8.22,0,1.32,0,-8.95,0,0,0,0,0,-3.66,0,6.22,0,5.96,0,0,0,0,0,93.4,0,83.31,0,78.45,0,0,0,0,0,90.29,0,81.18,0,77.09,0,0,0,0,0
136880,2010,24,30,6,219,752,3.0071914893617,0,0,0,666,1151,451,1622,0,0,0,0,0,0,4.43,6.91,2.44,6.04,0,0,0,0,0,0,-0.39,-0.73,-1.28,-0.32,0,0,0,0,0,0,-0.05,0.35,0.4,0.24,0,0,0,0,0,0,3.4,-1.28,-0.49,5.35,0,0,0,0,0,0,-8.51,6.16,-5.61,-1.66,0,0,0,0,0,0,95.89,83.22,87.6,95.9,0,0,0,0,0,0,93.25,78.62,84.72,91.98,0,0,0
136880,2011,10,35,4,220,701,2.19903708987161,0,0,0,650,734,590,1724,0,0,0,0,0,0,6.4,4.31,3.56,6.84,0,0,0,0,0,0,-0.18,-0.89,-0.96,-0.23,0,0,0,0,0,0,-0.02,0.33,0.33,0.24,0,0,0,0,0,0,3.9,-1.64,-0.48,5.71,0,0,0,0,0,0,-8.2,6.34,-6.51,-1.69,0,0,0,0,0,0,96.34,82.39,87.49,95.15,0,0,0,0,0,0,92.99,77.95,84.18,91.75,0,0,0
136880,2012,18,36,5,132,469,3.68988272921109,0,0,0,562,511,364,950,0,0,0,0,0,0,4.5,4.8,2.47,6.53,0,0,0,0,0,0,-0.23,-0.91,-1.04,-0.19,0,0,0,0,0,0,0.14,0.37,0.5,0.29,0,0,0,0,0,0,4.7,-1.95,0.18,5.84,0,0,0,0,0,0,-8.24,5.73,-6.26,-1.71,0,0,0,0,0,0,93.94,80.3,86.15,93.2,0,0,0,0,0,0,91.25,77.11,82.93,89.58,0,0,0
136880,2013,12,36,10,51,186,6.14477419354839,0,0,0,245,328,201,332,0,0,0,0,0,0,4.88,4.49,5.47,6.33,0,0,0,0,0,0,-0.15,-0.85,-1.06,-0.16,0,0,0,0,0,0,0.27,0.31,0.34,0.14,0,0,0,0,0,0,4.92,-1.48,0.24,7.16,0,0,0,0,0,0,-9.1,4.03,-6.67,-3.31,0,0,0,0,0,0,93.2,82.58,86.01,92.36,0,0,0,0,0,0,89.72,77.13,81.49,87.85,0,0,0
150021,2011,0,2,0,0,3,9.025,0,24,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,8.95,0,0,0,0,0,0,0,0,0,-0.33,0,0,0,0,0,0,0,0,0,89.62,0,0,0,0,0,0,0,0,0,84.49,0,0,0,0,0,0,0,0,0
150021,2012,1,2,0,0,3,22.095,0,24,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,9.26,0,0,0,0,0,0,0,0,0,-2.04,0,0,0,0,0,0,0,0,0,89.4,0,0,0,0,0,0,0,0,0,83.98,0,0,0,0,0,0,0,0,0
150035,2010,4,19,4,61,194,3.06353608247423,9,316,143,0,483,0,248,0,0,0,8.54,0,8.39,5.59,0,0,7.26,0,0,0,0.12,-0.66,-0.69,-0.36,0,0,-0.45,0,0,0,0.48,0.96,0.31,0.39,0,0,0.17,0,0,0,9.32,6.79,-0.55,6.07,0,0,3.6,0,0,0,-6.86,-6.54,3.53,-9.15,0,0,1.52,0,0,0,100.26,87.38,91.17,98.88,0,0,93.67,0,0,0,95.98,86.03,85.45,93.64,0,0,89.4,0,0,0
150035,2011,5,12,3,51,173,3.16372832369942,0,193,174,0,325,0,185,0,0,0,4.15,0,6.9,6.46,0,0,8.65,0,0,0,0.26,0,-0.6,-0.44,0,0,-0.35,0,0,0,0.46,0,0.31,0.28,0,0,0.39,0,0,0,8.79,0,0.21,5.83,0,0,3.81,0,0,0,-7.01,0,2.84,-9.24,0,0,1.39,0,0,0,100.22,0,90.7,100.36,0,0,93.53,0,0,0,96.73,0,87.14,94.12,0,0,90.42,0,0,0
150035,2012,1,14,1,25,81,3.3912962962963,1,93,105,0,148,0,84,0,0,0,7.53,0,4.76,7.43,0,0,5.95,0,0,0,0.1,-0.88,-0.79,-0.25,0,0,-0.52,0,0,0,0.67,0.75,0.05,0.24,0,0,0.18,0,0,0,9.8,5.22,0.59,6.14,0,0,2.94,0,0,0,-5.88,-9.09,2.87,-9.1,0,0,1.4,0,0,0,97.6,89.96,90.76,97.8,0,0,91.18,0,0,0,95.17,89.96,85.97,92.6,0,0,88.59,0,0,0
150035,2013,5,10,1,28,115,4.14365217391304,46,127,92,0,196,0,127,0,0,0,6.3,10.87,5.43,5.1,0,0,4.72,0,0,0,0.21,-0.46,-0.98,-0.38,0,0,-0.55,0,0,0,0.49,0.39,0.15,0.3,0,0,0.27,0,0,0,8.08,5.39,-0.49,5.21,0,0,2.84,0,0,0,-6.35,-7.98,2.63,-8.88,0,0,1.43,0,0,0,97.38,92.9,88.72,97.26,0,0,92.69,0,0,0,94.97,89.27,84.64,92.65,0,0,87.21,0,0,0
150035,2014,2,15,0,18,86,4.35293023255814,6,159,105,0,189,0,7,0,0,0,8.81,16.67,2.86,3.7,0,0,0,0,0,0,0.21,-0.34,-0.9,-0.55,0,0,-0.43,0,0,0,0.29,0.2,0.51,0.37,0,0,0.38,0,0,0,7.96,5.09,0.85,5.09,0,0,5.87,0,0,0,-6.08,-7.98,2.32,-8.79,0,0,-1.87,0,0,0,97.72,91.6,89.14,97.06,0,0,94.64,0,0,0,95.09,89.51,85.66,92.09,0,0,89.77,0,0,0
150116,2010,29,87,9,142,647,4.84561514683153,345,1007,608,576,996,0,10,0,0,0,5.46,4.93,4.61,8.94,2.95,0,10,0,0,0,0.29,-0.58,-0.37,-0.08,-0.6,0,0.08,0,0,0,0.17,0.54,-0.21,0.16,0.22,0,-0.55,0,0,0,8.95,5.75,0.2,7.27,-8.57,0,3.69,0,0,0,5.05,9.44,-1.11,9.52,-4.95,0,0.38,0,0,0,93.01,84.04,86.09,92.55,74.34,0,88.48,0,0,0,89.01,78.59,80.74,89.12,67.6,0,83.84,0,0,0
150116,2011,23,66,13,134,637,4.28716640502355,424,802,99,693,973,2,623,0,5,0,6.23,4.72,2.02,10.59,5.05,0,2.25,0,20,0,0.31,-0.55,-0.4,-0.06,-0.65,-1.95,-0.09,0,-0.94,0,0.22,0.45,0.51,0.23,0.19,-0.13,-0.46,0,0.05,0,9.88,6.15,-0.05,7.85,-7.97,4.57,4.31,0,-9.38,0,6.12,9.48,-0.59,9.47,-4.11,-7.14,0.18,0,-3.7,0,92.74,85.34,87.04,93.03,74.28,82.81,88.86,0,63.73,0,89.48,79.32,80.47,89.05,68.6,82.61,84.99,0,61.02,0
150116,2012,23,52,7,104,473,4.79478858350951,311,627,155,525,827,0,384,0,22,0,5.26,3.54,7.1,6.05,5.14,0,3.65,0,4.55,0,0.25,-0.5,-0.57,-0.12,-0.62,0,-0.27,0,-0.79,0,0.21,0.52,0.48,0.21,0.33,0,-0.56,0,0.23,0,10.16,7.02,0.86,8.47,-7.27,0,4.82,0,-6.91,0,5.51,9.54,-0.81,9.4,-4.58,0,-0.23,0,-4.52,0,92.47,82.43,85.14,91.79,73.73,0,87.91,0,62.56,0,89.27,78.89,81.03,88.81,69.01,0,84.41,0,58.19,0
150116,2014,4,6,0,19,77,4.37875324675325,81,162,76,130,205,10,9,0,2,0,5.56,2.47,1.32,7.8,5.38,10,0,0,0,0,0.19,-0.46,-0.73,-0.1,-0.8,-0.19,0.13,0,-1.47,0,0.02,0.48,-0.23,0.22,0.05,0.26,0.07,0,0.3,0,10.18,7.89,0.06,9.14,-8.57,8.88,6.72,0,-9.15,0,2.98,7.47,-2.14,7.12,-3.54,2.46,-1.77,0,-3.33,0,92.38,82.56,84.11,90.97,73.2,78.3,88,0,57.54,0,88.44,78.08,80.49,88.27,69.67,77.38,85.53,0,56.36,0
150116,2015,5,15,1,28,104,4.77823076923077,53,87,3,77,171,0,128,0,0,0,1.15,1.89,0,4.68,3.9,0,1.56,0,0,0,0.21,-0.79,-0.11,-0.19,-0.8,0,-0.43,0,0,0,-0.21,0.53,0.03,0.25,0.19,0,-0.38,0,0,0,9.33,5.59,-3.41,7.66,-8.12,0,2.58,0,0,0,4.89,8.57,-0.97,8.48,-3.65,0,-1.2,0,0,0,91.76,83.96,75.88,91.66,74.1,0,87.18,0,0,0,89.4,78.77,75.42,88.69,69.75,0,83.6,0,0,0
150118,2010,5,20,2,47,144,3.84983333333333,160,632,100,0,0,0,0,0,0,0,6.01,5.63,8,0,0,0,0,0,0,0,-0.07,-0.65,-0.66,0,0,0,0,0,0,0,0.34,0.45,0.49,0,0,0,0,0,0,0,6.65,1.24,-3.11,0,0,0,0,0,0,0,10.72,8.6,-2.99,0,0,0,0,0,0,0,92.98,77.17,78.01,0,0,0,0,0,0,0,90.4,74.23,75.54,0,0,0,0,0,0,0
150118,2011,6,20,4,42,175,4.15642857142857,175,731,56,0,0,0,0,0,0,0,5.75,3.43,1.79,0,0,0,0,0,0,0,-0.02,-0.53,-0.69,0,0,0,0,0,0,0,0.3,0.52,0.96,0,0,0,0,0,0,0,6.76,1.49,-2.47,0,0,0,0,0,0,0,10.49,8.9,-2.58,0,0,0,0,0,0,0,93,76.32,78.08,0,0,0,0,0,0,0,90.38,74.11,74.79,0,0,0,0,0,0,0
150118,2012,6,15,1,24,90,5.695,92,400,33,0,0,0,0,0,0,0,6.25,2.17,0,0,0,0,0,0,0,0,-0.2,-0.53,-1.15,0,0,0,0,0,0,0,0.25,0.48,1.2,0,0,0,0,0,0,0,6.73,1.91,-2.8,0,0,0,0,0,0,0,10.45,9.24,-1.2,0,0,0,0,0,0,0,94.13,76.79,79.22,0,0,0,0,0,0,0,91.31,74.78,75.79,0,0,0,0,0,0,0
150153,2010,10,34,2,73,279,4.06824731182796,100,756,412,212,106,0,0,0,0,0,6.61,3,6.8,5.66,5.19,0,0,0,0,0,0.08,-0.67,-0.53,-0.35,-0.73,0,0,0,0,0,0.27,0.64,0.38,0.55,0.32,0,0,0,0,0,8.27,3.34,1.71,5.34,-5.87,0,0,0,0,0,-4.92,-10.68,3.23,-7.62,9.25,0,0,0,0,0,91.92,84.45,86.11,90.79,78.03,0,0,0,0,0,88.81,81.88,82.04,88.34,74.29,0,0,0,0,0
150153,2011,3,16,0,17,87,4.85258620689655,27,278,214,93,18,0,0,0,0,0,8.63,3.7,8.88,0,4.3,0,0,0,0,0,-0.06,-0.45,-0.35,-0.48,-0.78,0,0,0,0,0,0.15,0.41,0.12,0.06,0.27,0,0,0,0,0,8.25,1.88,1.79,5.4,-4.33,0,0,0,0,0,-3.87,-4.93,3.64,-7.21,8.25,0,0,0,0,0,90.94,83.69,86.05,89.55,80.62,0,0,0,0,0,88.19,79.82,82.75,87.86,75.67,0,0,0,0,0
150188,2010,5,36,2,59,218,3.9184495412844,88,617,337,1,226,0,0,0,0,0,5.67,1.14,3.86,3.1,0,0,0,0,0,0,-0.27,-1.02,-0.85,-0.25,0.22,0,0,0,0,0,0.45,0.82,0.44,0.42,0.47,0,0,0,0,0,10.75,5.8,4.42,8.93,-3.32,0,0,0,0,0,-4.86,-7.03,2.07,-6.81,3.52,0,0,0,0,0,98.64,90.57,92.72,98.24,79.22,0,0,0,0,0,95.1,86.95,89.06,95.42,79.22,0,0,0,0,0
150188,2011,6,22,3,42,209,4.01543062200957,204,260,325,107,183,0,0,0,0,0,6.15,1.96,3.69,6.56,5.61,0,0,0,0,0,-0.31,-1.08,-1.02,-0.3,-0.06,0,0,0,0,0,0.27,0.77,0.64,0.09,0.18,0,0,0,0,0,10.72,5.45,4.26,8.25,-3.51,0,0,0,0,0,-4.74,-7.63,2.12,-7.2,3.35,0,0,0,0,0,97.24,89.76,92.88,96.86,87.75,0,0,0,0,0,93.72,86.81,88.16,94.34,79.95,0,0,0,0,0
150188,2012,9,18,2,31,118,6.01872881355932,178,165,195,43,148,0,0,0,0,0,6.67,5.06,4.1,2.03,2.33,0,0,0,0,0,-0.27,-0.68,-0.62,-0.29,-0.46,0,0,0,0,0,0.45,0.64,0.38,0.13,0.22,0,0,0,0,0,10.64,5.34,2.45,8.73,-4.27,0,0,0,0,0,-4.25,-6.85,2.99,-6.96,3.69,0,0,0,0,0,96.53,89.29,89.57,96.67,82.5,0,0,0,0,0,92.87,85.49,86.39,93.11,78.4,0,0,0,0,0
150277,2010,6,21,3,34,115,5.21813043478261,83,244,0,151,36,0,331,0,0,0,5.74,4.82,0,8.33,3.31,0,6.04,0,0,0,-0.27,-0.68,0,-0.22,-0.73,0,-0.19,0,0,0,0.17,0.34,0,0.41,0.17,0,-0.02,0,0,0,10.08,8.1,0,7.53,-8.65,0,4.56,0,0,0,6.22,8.71,0,9.23,-5.12,0,-1.52,0,0,0,88.31,81.7,0,87.89,72.7,0,85.63,0,0,0,84.5,77.72,0,84.88,69.14,0,81.55,0,0,0
150277,2011,2,26,2,36,137,3.85711678832117,112,267,0,134,2,0,347,0,0,0,4.12,4.46,0,0,7.46,0,4.03,0,0,0,0.09,-0.68,0,0.56,-0.66,0,-0.02,0,0,0,0.25,0.38,0,0.22,0.06,0,0.02,0,0,0,10.72,8.53,0,10.29,-6.27,0,6.51,0,0,0,7.16,9.46,0,8.04,-5.03,0,-0.59,0,0,0,88.38,83.07,0,84.88,73.46,0,85.73,0,0,0,85.44,79.28,0,84.18,70.25,0,82.35,0,0,0
150404,2010,32,44,5,166,581,4.27177108433735,443,1519,0,273,69,0,589,0,0,0,6.98,4.74,0,7.25,8.79,0,6.79,0,0,0,0.24,-0.17,0,0.12,-0.08,0,-0.21,0,0,0,-0.24,0.31,0,0.09,0.21,0,0.21,0,0,0,10.54,8.49,0,7.36,-8.94,0,3.52,0,0,0,7.11,6.89,0,9.6,-4.42,0,-1.52,0,0,0,92.78,82.99,0,90.12,75.77,0,86.09,0,0,0,87.54,78.23,0,86.24,71.74,0,81.76,0,0,0
