"Year","Fourseam","Change","Curve","pfx_var","mlbam_id","Sinker","Slider","Cutter","Split","Slow.Curve","Screwball","Knuckler"
2009,91.9,0,80.44,"mph",276912,92.41,0,NA,NA,NA,NA,NA
2010,91.15,85.04,80.89,"mph",276912,92.15,88.59,NA,NA,NA,NA,NA
2008,7.92,3.29,5.6,"bway",448306,5.2,NA,7.65,NA,0,NA,NA
2009,7.39,4.54,5.71,"bway",448306,5.13,NA,6.37,NA,0,NA,NA
2010,7.95,3.29,3.97,"bway",448306,3.88,NA,5.5,NA,0,NA,NA
2011,5.96,2.79,6.02,"bway",448306,3.95,NA,5.24,NA,0,NA,NA
2012,5.4,1.93,5.18,"bway",448306,4.06,NA,6.46,NA,0,NA,NA
2013,6.01,3.01,4.1,"bway",448306,3.89,NA,7.62,NA,0,NA,NA
2014,6.18,2.77,2.92,"bway",448306,4.21,NA,7.45,NA,0,NA,NA
2015,4.82,1.87,3.14,"bway",448306,2.74,NA,5.73,NA,0,NA,NA
2008,-0.06,-0.96,-0.59,"vloc",448306,-0.47,NA,-0.09,NA,0,NA,NA
2009,-0.02,-0.92,-0.7,"vloc",448306,-0.45,NA,-0.14,NA,0,NA,NA
2010,-0.09,-0.96,-0.8,"vloc",448306,-0.42,NA,-0.44,NA,0,NA,NA
2011,-0.13,-1.02,-0.68,"vloc",448306,-0.4,NA,-0.41,NA,0,NA,NA
2012,-0.24,-1.2,-0.75,"vloc",448306,-0.47,NA,-0.29,NA,0,NA,NA
2013,-0.07,-0.93,-0.83,"vloc",448306,-0.43,NA,-0.2,NA,0,NA,NA
2014,0.11,-1.06,-1.07,"vloc",448306,-0.21,NA,-0.28,NA,0,NA,NA
2015,-0.14,-1.12,-1.41,"vloc",448306,-0.57,NA,-0.49,NA,0.08,NA,NA
2008,0.37,0.26,0.39,"hloc",448306,0.23,NA,0.08,NA,0,NA,NA
2009,0.22,0.28,0.28,"hloc",448306,0.16,NA,0.22,NA,0,NA,NA
2010,0.09,0.12,0.2,"hloc",448306,0.24,NA,0.25,NA,0,NA,NA
2011,0.26,0.18,0.12,"hloc",448306,0.27,NA,0.17,NA,0,NA,NA
2012,0.4,0.11,0.34,"hloc",448306,0.13,NA,0.27,NA,0,NA,NA
2013,0.44,0.31,0.29,"hloc",448306,0.03,NA,0.35,NA,0,NA,NA
2014,0.31,0.29,0.32,"hloc",448306,-0.01,NA,0.25,NA,0,NA,NA
2015,0.52,0.29,0.21,"hloc",448306,0.51,NA,0.26,NA,0.93,NA,NA
2008,9.68,3.52,-6.46,"pfx_z",448306,6.09,NA,4.59,NA,0,NA,NA
2009,9.19,2.97,-6.17,"pfx_z",448306,5.82,NA,3.79,NA,0,NA,NA
2010,9.81,3.34,-7.05,"pfx_z",448306,6.47,NA,2.53,NA,0,NA,NA
2011,9.37,2.81,-8.49,"pfx_z",448306,6.21,NA,3.18,NA,0,NA,NA
2012,10.17,3.51,-7.7,"pfx_z",448306,6.95,NA,4.95,NA,0,NA,NA
2013,10.5,4.12,-6.56,"pfx_z",448306,7.52,NA,2.73,NA,0,NA,NA
2014,10,4.29,-4.11,"pfx_z",448306,7.19,NA,2.12,NA,0,NA,NA
2015,9.67,4.9,-5.07,"pfx_z",448306,6.71,NA,2.79,NA,-9.32,NA,NA
2008,-7.46,-8.7,7.9,"pfx_x",448306,-9.5,NA,1.01,NA,0,NA,NA
2009,-7.82,-8,7.36,"pfx_x",448306,-9.87,NA,1.76,NA,0,NA,NA
2010,-6.65,-8.21,6.27,"pfx_x",448306,-9.18,NA,2.55,NA,0,NA,NA
2011,-6.63,-8.54,5.96,"pfx_x",448306,-9.14,NA,1.99,NA,0,NA,NA
2012,-5.7,-8.22,4.5,"pfx_x",448306,-8.46,NA,0.39,NA,0,NA,NA
2013,-4.76,-7.67,3.59,"pfx_x",448306,-7.92,NA,2.58,NA,0,NA,NA
2014,-4.66,-7.65,2.94,"pfx_x",448306,-7.85,NA,3.24,NA,0,NA,NA
2015,-4.93,-7.89,4.73,"pfx_x",448306,-7.83,NA,3.2,NA,8.17,NA,NA
2008,94.68,88.88,81.46,"maxmph",448306,94.45,NA,92.57,NA,0,NA,NA
2009,95.88,86.21,82.35,"maxmph",448306,94.77,NA,92.56,NA,0,NA,NA
2010,95.69,88,82.31,"maxmph",448306,95.65,NA,91.24,NA,0,NA,NA
2011,95.31,87.72,81.74,"maxmph",448306,93.65,NA,91.9,NA,0,NA,NA
2012,96.63,89.11,84.42,"maxmph",448306,95.62,NA,94.49,NA,0,NA,NA
2013,96.47,89.34,84.82,"maxmph",448306,95.91,NA,93.29,NA,0,NA,NA
2014,96.77,90.54,85.67,"maxmph",448306,96.55,NA,92.98,NA,0,NA,NA
2015,95.83,88.67,84.38,"maxmph",448306,94.62,NA,91.54,NA,69.5,NA,NA
2008,91.58,82.73,77.71,"mph",448306,91.29,NA,88.16,NA,0,NA,NA
2009,91.67,82.71,77.7,"mph",448306,91.27,NA,87.45,NA,0,NA,NA
2010,92.6,84.41,78.19,"mph",448306,92.29,NA,86.94,NA,0,NA,NA
2011,91.92,84.65,78.46,"mph",448306,91.27,NA,87.38,NA,0,NA,NA
2012,93.24,85.85,80.52,"mph",448306,92.69,NA,90.28,NA,0,NA,NA
2013,93.04,85.61,79.55,"mph",448306,92.62,NA,87.79,NA,0,NA,NA
2014,93.63,86.1,80.32,"mph",448306,92.9,NA,87.69,NA,0,NA,NA
2015,92.15,85.16,79.24,"mph",448306,91.38,NA,86.68,NA,67.45,NA,NA
2008,7.11,4.55,2.9,"bway",430941,NA,NA,NA,NA,NA,NA,NA
2009,6.25,0,3.33,"bway",430941,NA,NA,NA,NA,NA,NA,NA
2010,7.37,0,5.49,"bway",430941,NA,NA,NA,NA,NA,NA,NA
2011,7.12,0,4.41,"bway",430941,NA,NA,NA,NA,NA,NA,NA
2012,4.84,0,10.34,"bway",430941,NA,NA,NA,NA,NA,NA,NA
2008,0.15,-0.86,-1.11,"vloc",430941,NA,NA,NA,NA,NA,NA,NA
2009,0.05,-0.09,-1,"vloc",430941,NA,NA,NA,NA,NA,NA,NA
2010,0.08,0,-0.83,"vloc",430941,NA,NA,NA,NA,NA,NA,NA
2011,0.06,0,-1.01,"vloc",430941,NA,NA,NA,NA,NA,NA,NA
2012,0.52,0,-1.22,"vloc",430941,NA,NA,NA,NA,NA,NA,NA
2008,0.23,0.44,0.56,"hloc",430941,NA,NA,NA,NA,NA,NA,NA
2009,0.22,0.54,0.48,"hloc",430941,NA,NA,NA,NA,NA,NA,NA
2010,0.27,0,0.64,"hloc",430941,NA,NA,NA,NA,NA,NA,NA
2011,0.33,0,0.76,"hloc",430941,NA,NA,NA,NA,NA,NA,NA
2012,0.38,0,0.02,"hloc",430941,NA,NA,NA,NA,NA,NA,NA
2008,8.99,7.88,-1.33,"pfx_z",430941,NA,NA,NA,NA,NA,NA,NA
2009,9.56,8.35,-2.28,"pfx_z",430941,NA,NA,NA,NA,NA,NA,NA
2010,9.47,0,-0.14,"pfx_z",430941,NA,NA,NA,NA,NA,NA,NA
2011,9.36,0,-1.58,"pfx_z",430941,NA,NA,NA,NA,NA,NA,NA
2012,11.11,0,-0.89,"pfx_z",430941,NA,NA,NA,NA,NA,NA,NA
2008,3.23,6.55,-6.56,"pfx_x",430941,NA,NA,NA,NA,NA,NA,NA
2009,3.89,5.77,-7.47,"pfx_x",430941,NA,NA,NA,NA,NA,NA,NA
2010,4.43,0,-6.85,"pfx_x",430941,NA,NA,NA,NA,NA,NA,NA
2011,4.22,0,-6.86,"pfx_x",430941,NA,NA,NA,NA,NA,NA,NA
2012,1.89,0,-8.66,"pfx_x",430941,NA,NA,NA,NA,NA,NA,NA
2008,93.64,86.13,81.04,"maxmph",430941,NA,NA,NA,NA,NA,NA,NA
2009,94.12,87.67,79.52,"maxmph",430941,NA,NA,NA,NA,NA,NA,NA
2010,94.57,0,80.38,"maxmph",430941,NA,NA,NA,NA,NA,NA,NA
2011,92.53,0,78.79,"maxmph",430941,NA,NA,NA,NA,NA,NA,NA
2012,90.66,0,77.42,"maxmph",430941,NA,NA,NA,NA,NA,NA,NA
2008,90.39,83.49,76.96,"mph",430941,NA,NA,NA,NA,NA,NA,NA
2009,90.66,82.12,75.58,"mph",430941,NA,NA,NA,NA,NA,NA,NA
2010,89.34,0,75.86,"mph",430941,NA,NA,NA,NA,NA,NA,NA
2011,88.3,0,74.02,"mph",430941,NA,NA,NA,NA,NA,NA,NA
2012,87.16,0,74.36,"mph",430941,NA,NA,NA,NA,NA,NA,NA
2008,7.62,NA,6.04,"bway",282656,3.32,0,NA,3.61,NA,NA,NA
2010,5.91,NA,5.52,"bway",282656,6.85,5.07,NA,2.78,NA,NA,NA
2012,8.36,NA,2.78,"bway",282656,8.47,2.22,NA,5.77,NA,NA,NA
2008,0.16,NA,-0.82,"vloc",282656,-0.28,0.02,NA,-0.75,NA,NA,NA
2010,0.41,NA,-0.6,"vloc",282656,-0.12,0.15,NA,-0.15,NA,NA,NA
2012,-0.02,NA,-1.01,"vloc",282656,-0.33,-0.29,NA,-0.03,NA,NA,NA
2008,0.33,NA,0.38,"hloc",282656,0.53,0.5,NA,0.32,NA,NA,NA
2010,0.22,NA,0.26,"hloc",282656,0.28,0.65,NA,0.75,NA,NA,NA
2012,0.49,NA,0.39,"hloc",282656,0.44,0.72,NA,0.75,NA,NA,NA
2008,10.58,NA,-3.82,"pfx_z",282656,8.74,6.83,NA,6.41,NA,NA,NA
2010,10.25,NA,-4.95,"pfx_z",282656,7.5,5.79,NA,6.48,NA,NA,NA
2012,9.07,NA,-5.62,"pfx_z",282656,5.9,5.81,NA,5.24,NA,NA,NA
2008,-3.59,NA,4.96,"pfx_x",282656,-7.42,-0.99,NA,-5.86,NA,NA,NA
2010,-3.61,NA,6.52,"pfx_x",282656,-7.57,-0.61,NA,-6.13,NA,NA,NA
2012,-3.01,NA,5.2,"pfx_x",282656,-6.63,-0.7,NA,-6.71,NA,NA,NA
2008,97.7,NA,85.97,"maxmph",282656,96.46,90.39,NA,92.12,NA,NA,NA
2010,96.28,NA,83.48,"maxmph",282656,96.67,91.01,NA,90.63,NA,NA,NA
2012,96.93,NA,80.96,"maxmph",282656,93.45,90.75,NA,84.36,NA,NA,NA
2008,93.59,NA,80.75,"mph",282656,92.66,87.88,NA,87.17,NA,NA,NA
2010,92.6,NA,79.37,"mph",282656,91.51,84.4,NA,84.6,NA,NA,NA
2012,91.22,NA,77.76,"mph",282656,89.87,85.29,NA,81.99,NA,NA,NA
2010,NA,0,0,"bway",543766,0,0,0,NA,NA,NA,NA
2011,NA,0,11.76,"bway",543766,0,5,5.11,NA,NA,NA,NA
2012,NA,0,9.38,"bway",543766,5,6.8,8.06,NA,NA,NA,NA
2013,NA,0,0,"bway",543766,5.71,3.79,7.29,NA,NA,NA,NA
2014,NA,0,0,"bway",543766,16.67,3.54,6.02,NA,NA,NA,NA
2015,NA,0,0,"bway",543766,0,7.66,5.34,NA,NA,NA,NA
2010,NA,-0.25,-1.56,"vloc",543766,-0.05,0,-0.43,NA,NA,NA,NA
2011,NA,-0.72,-0.4,"vloc",543766,-0.54,-1.03,0,NA,NA,NA,NA
2012,NA,-0.52,-1.16,"vloc",543766,-0.37,-0.99,-0.11,NA,NA,NA,NA
2013,NA,-0.7,-0.47,"vloc",543766,-0.43,-0.89,0.13,NA,NA,NA,NA
2014,NA,-1.04,0,"vloc",543766,-0.32,-0.95,-0.04,NA,NA,NA,NA
2015,NA,-1.46,0,"vloc",543766,0,-0.8,0.16,NA,NA,NA,NA
2010,NA,1.46,0.82,"hloc",543766,1.05,0,0.21,NA,NA,NA,NA
2011,NA,1.14,0.03,"hloc",543766,0.79,0.17,0.21,NA,NA,NA,NA
2012,NA,0.76,0.17,"hloc",543766,0.37,0.31,0.21,NA,NA,NA,NA
2013,NA,0.84,0.46,"hloc",543766,0.89,0.45,0.3,NA,NA,NA,NA
2014,NA,0.56,0,"hloc",543766,-0.03,0.42,0.31,NA,NA,NA,NA
2015,NA,1.37,0,"hloc",543766,0,0.28,0.41,NA,NA,NA,NA
2010,NA,2.07,-7.47,"pfx_z",543766,4.69,0,5.4,NA,NA,NA,NA
2011,NA,3.67,-9.4,"pfx_z",543766,3.49,0.13,5.54,NA,NA,NA,NA
2012,NA,0.34,-7.74,"pfx_z",543766,2.61,0.11,6.17,NA,NA,NA,NA
2013,NA,1.58,-8.85,"pfx_z",543766,2.23,-0.36,5.45,NA,NA,NA,NA
2014,NA,2.94,0,"pfx_z",543766,3.2,-1.57,4.52,NA,NA,NA,NA
2015,NA,2.57,0,"pfx_z",543766,0,-1.55,4.92,NA,NA,NA,NA
2010,NA,-4.93,8.5,"pfx_x",543766,-7.81,0,-2.28,NA,NA,NA,NA
2011,NA,-8.4,5.66,"pfx_x",543766,-7.28,7.69,0.17,NA,NA,NA,NA
2012,NA,-1.73,5.88,"pfx_x",543766,-7.11,7.97,0.11,NA,NA,NA,NA
2013,NA,-5.22,6.8,"pfx_x",543766,-7.26,8.4,0.29,NA,NA,NA,NA
2014,NA,-2.55,0,"pfx_x",543766,-7.03,8.95,1.39,NA,NA,NA,NA
2015,NA,-5.59,0,"pfx_x",543766,0,8.68,2.29,NA,NA,NA,NA
2010,NA,82.29,78.6,"maxmph",543766,94.73,0,95.53,NA,NA,NA,NA
2011,NA,81.47,82.11,"maxmph",543766,95.81,84.86,97.54,NA,NA,NA,NA
2012,NA,88.5,82.15,"maxmph",543766,93.15,84.76,97.53,NA,NA,NA,NA
2013,NA,87.56,81.29,"maxmph",543766,93.24,85.29,97.52,NA,NA,NA,NA
2014,NA,90.16,0,"maxmph",543766,93.71,84.76,97.77,NA,NA,NA,NA
2015,NA,86.64,0,"maxmph",543766,0,83.97,96.03,NA,NA,NA,NA
2010,NA,82.03,78.6,"mph",543766,93.74,0,94.71,NA,NA,NA,NA
2011,NA,80.42,79.74,"mph",543766,91.8,81.71,93.62,NA,NA,NA,NA
2012,NA,84.18,79.56,"mph",543766,90.88,81.74,93.49,NA,NA,NA,NA
2013,NA,83.49,80.1,"mph",543766,91.4,81.44,93.8,NA,NA,NA,NA
2014,NA,86.5,0,"mph",543766,90.66,81.85,93.55,NA,NA,NA,NA
2015,NA,84.48,0,"mph",543766,0,81.21,92.8,NA,NA,NA,NA
2014,50,0,NA,"bway",622663,NA,33.33,NA,NA,NA,NA,NA
2015,7.13,2.22,NA,"bway",622663,NA,4.43,NA,NA,NA,NA,NA
2014,-0.06,-1.22,NA,"vloc",622663,NA,0.53,NA,NA,NA,NA,NA
2015,-0.14,-1.24,NA,"vloc",622663,NA,-0.81,NA,NA,NA,NA,NA
2014,0.23,1.13,NA,"hloc",622663,NA,-0.07,NA,NA,NA,NA,NA
2015,0.11,0.28,NA,"hloc",622663,NA,0.37,NA,NA,NA,NA,NA
2014,8.67,2.91,NA,"pfx_z",622663,NA,-2.59,NA,NA,NA,NA,NA
2015,9.33,5.02,NA,"pfx_z",622663,NA,2.44,NA,NA,NA,NA,NA
2014,-2.69,-8.8,NA,"pfx_x",622663,NA,7.78,NA,NA,NA,NA,NA
2015,-4.44,-9.1,NA,"pfx_x",622663,NA,2.98,NA,NA,NA,NA,NA
2014,96.42,85.44,NA,"maxmph",622663,NA,84.26,NA,NA,NA,NA,NA
2015,98.94,90.82,NA,"maxmph",622663,NA,94.67,NA,NA,NA,NA,NA
2014,95.05,83.25,NA,"mph",622663,NA,82.33,NA,NA,NA,NA,NA
2015,95.84,88.57,NA,"mph",622663,NA,89.64,NA,NA,NA,NA,NA
2011,5.48,0,NA,"bway",463037,0,0,NA,NA,NA,NA,NA
2013,10.34,0,NA,"bway",463037,0,0,NA,NA,NA,NA,NA
2011,0.31,-0.75,NA,"vloc",463037,0,-0.79,NA,NA,NA,NA,NA
2013,0.47,-0.03,NA,"vloc",463037,0.8,-0.62,NA,NA,NA,NA,NA
2011,0.4,-0.09,NA,"hloc",463037,0,0.16,NA,NA,NA,NA,NA
2013,0.35,-0.27,NA,"hloc",463037,-0.96,-0.08,NA,NA,NA,NA,NA
2011,9.81,2.28,NA,"pfx_z",463037,0,-0.04,NA,NA,NA,NA,NA
2013,10.52,7.98,NA,"pfx_z",463037,6,0.66,NA,NA,NA,NA,NA
2011,6.24,9.69,NA,"pfx_x",463037,0,0.45,NA,NA,NA,NA,NA
2013,6.1,7.77,NA,"pfx_x",463037,8.49,0.86,NA,NA,NA,NA,NA
2011,96.58,88.34,NA,"maxmph",463037,0,86.34,NA,NA,NA,NA,NA
2013,94.96,86.83,NA,"maxmph",463037,93.32,85.01,NA,NA,NA,NA,NA
2011,94.41,88.34,NA,"mph",463037,0,83.27,NA,NA,NA,NA,NA
2013,93.65,85.28,NA,"mph",463037,93.32,83.09,NA,NA,NA,NA,NA
2009,NA,0,NA,"bway",465015,14.29,0,NA,NA,NA,NA,NA
2012,NA,20,NA,"bway",465015,4.51,1.14,NA,NA,NA,NA,NA
2009,NA,-1.87,NA,"vloc",465015,0.94,0.45,NA,NA,NA,NA,NA
2012,NA,-1.05,NA,"vloc",465015,-0.14,-0.68,NA,NA,NA,NA,NA
2009,NA,1.23,NA,"hloc",465015,0.52,0.6,NA,NA,NA,NA,NA
2012,NA,0.09,NA,"hloc",465015,0.42,0.78,NA,NA,NA,NA,NA
2009,NA,2.03,NA,"pfx_z",465015,6.38,0.3,NA,NA,NA,NA,NA
2012,NA,5.8,NA,"pfx_z",465015,7.84,1.09,NA,NA,NA,NA,NA
2009,NA,9.28,NA,"pfx_x",465015,6.87,-2.64,NA,NA,NA,NA,NA
2012,NA,10.1,NA,"pfx_x",465015,9.16,-1.83,NA,NA,NA,NA,NA
2009,NA,88.19,NA,"maxmph",465015,97.06,85.83,NA,NA,NA,NA,NA
2012,NA,89.37,NA,"maxmph",465015,96.53,85.87,NA,NA,NA,NA,NA
2009,NA,86.7,NA,"mph",465015,95.82,84.03,NA,NA,NA,NA,NA
2012,NA,86.72,NA,"mph",465015,93.16,80.73,NA,NA,NA,NA,NA
2010,5.38,1.08,0,"bway",434629,0,2,NA,NA,NA,NA,NA
2011,0,0,0,"bway",434629,0,0,NA,NA,NA,NA,NA
2012,5.84,3.19,0,"bway",434629,3.57,8.65,NA,NA,NA,NA,NA
2010,-0.18,-0.9,0,"vloc",434629,0,-0.78,NA,NA,NA,NA,NA
2011,0.46,-1.24,0,"vloc",434629,0,-0.72,NA,NA,NA,NA,NA
2012,0.18,-0.32,-0.43,"vloc",434629,-0.14,-0.9,NA,NA,NA,NA,NA
2010,0.17,0.17,0,"hloc",434629,0,0.66,NA,NA,NA,NA,NA
2011,0.16,-0.09,0,"hloc",434629,0,0.48,NA,NA,NA,NA,NA
2012,-0.04,0.58,0.21,"hloc",434629,0.05,0.25,NA,NA,NA,NA,NA
2010,8.19,6.01,0,"pfx_z",434629,0,3.29,NA,NA,NA,NA,NA
2011,11.44,9.23,0,"pfx_z",434629,0,4,NA,NA,NA,NA,NA
2012,10.67,8.56,-1.61,"pfx_z",434629,8.99,2.91,NA,NA,NA,NA,NA
2010,8.62,11.51,0,"pfx_x",434629,0,-0.21,NA,NA,NA,NA,NA
2011,3.53,7,0,"pfx_x",434629,0,-4.02,NA,NA,NA,NA,NA
2012,6.84,10.24,-0.44,"pfx_x",434629,7.87,-0.65,NA,NA,NA,NA,NA
2010,92.03,86.58,0,"maxmph",434629,0,85.64,NA,NA,NA,NA,NA
2011,92.33,82.63,0,"maxmph",434629,0,84.48,NA,NA,NA,NA,NA
2012,93.69,84.47,83.93,"maxmph",434629,92.45,85.06,NA,NA,NA,NA,NA
2010,89.18,81.78,0,"mph",434629,0,83.44,NA,NA,NA,NA,NA
2011,90.78,81.72,0,"mph",434629,0,82.64,NA,NA,NA,NA,NA
2012,90.84,82.52,76.37,"mph",434629,91.14,82.08,NA,NA,NA,NA,NA
2009,5.71,0,3.64,"bway",519267,0,0,NA,NA,NA,NA,NA
2011,11.67,14.29,8.79,"bway",519267,4.08,0,NA,NA,NA,NA,NA
2012,8.56,0,6.22,"bway",519267,3.7,15.38,NA,NA,NA,NA,NA
2013,3.98,14.29,4.67,"bway",519267,0,4.55,NA,NA,NA,NA,NA
2014,8.09,0,4.76,"bway",519267,25,5.88,NA,NA,NA,NA,NA
2015,4.99,0,3.63,"bway",519267,0,5.66,NA,NA,NA,NA,NA
2009,-0.01,-0.94,-0.51,"vloc",519267,-0.31,0,NA,NA,NA,NA,NA
2011,-0.06,0.35,-0.91,"vloc",519267,-0.16,0,NA,NA,NA,NA,NA
2012,-0.08,-1.14,-0.5,"vloc",519267,-0.17,0.43,NA,NA,NA,NA,NA
2013,-0.11,-0.24,-0.52,"vloc",519267,-0.35,-0.42,NA,NA,NA,NA,NA
2014,0.25,-0.25,-0.87,"vloc",519267,-0.19,-0.35,NA,NA,NA,NA,NA
2015,-0.04,-1.55,-1.15,"vloc",519267,0,-0.87,NA,NA,NA,NA,NA
2009,0.16,0.72,0.26,"hloc",519267,0.24,0,NA,NA,NA,NA,NA
2011,0.39,0.7,0.25,"hloc",519267,0.31,0,NA,NA,NA,NA,NA
2012,0.27,0.87,0.31,"hloc",519267,0.37,0.22,NA,NA,NA,NA,NA
2013,0.09,0.45,0.13,"hloc",519267,0.15,0.73,NA,NA,NA,NA,NA
2014,0.24,0.88,0.3,"hloc",519267,0.37,0.53,NA,NA,NA,NA,NA
2015,0.32,0.79,0.44,"hloc",519267,0,0.6,NA,NA,NA,NA,NA
2009,8.86,6,-8.62,"pfx_z",519267,8.13,0,NA,NA,NA,NA,NA
2011,10.92,5.26,-9.86,"pfx_z",519267,10.71,0,NA,NA,NA,NA,NA
2012,11.19,3.71,-10.29,"pfx_z",519267,11.25,2.94,NA,NA,NA,NA,NA
2013,11.64,4.12,-11.33,"pfx_z",519267,11.36,3.81,NA,NA,NA,NA,NA
2014,11.12,7.42,-10.77,"pfx_z",519267,11.33,7.24,NA,NA,NA,NA,NA
2015,11.17,3.86,-10.97,"pfx_z",519267,0,6.09,NA,NA,NA,NA,NA
2009,-3.96,-7.55,9.39,"pfx_x",519267,-6.24,0,NA,NA,NA,NA,NA
2011,-1.58,-3.13,6.92,"pfx_x",519267,-5.88,0,NA,NA,NA,NA,NA
2012,-3.04,-1.89,8.16,"pfx_x",519267,-4.95,3.78,NA,NA,NA,NA,NA
2013,-1.18,-0.55,6.95,"pfx_x",519267,-4.07,3.93,NA,NA,NA,NA,NA
2014,-3.72,-2.4,5.9,"pfx_x",519267,-3.63,2.04,NA,NA,NA,NA,NA
2015,-3.85,-9.28,7.76,"pfx_x",519267,0,1.99,NA,NA,NA,NA,NA
2009,93.94,87.87,76.8,"maxmph",519267,94.2,0,NA,NA,NA,NA,NA
2011,92.35,85.53,75.07,"maxmph",519267,92.11,0,NA,NA,NA,NA,NA
2012,94.1,82.29,75.96,"maxmph",519267,92.94,86.55,NA,NA,NA,NA,NA
2013,91.96,83.78,75.01,"maxmph",519267,92.29,86.07,NA,NA,NA,NA,NA
2014,94.01,87.62,75.84,"maxmph",519267,94.1,89.61,NA,NA,NA,NA,NA
2015,95.14,85.06,75.5,"maxmph",519267,0,90.47,NA,NA,NA,NA,NA
2009,92.35,86.66,74.28,"mph",519267,92.61,0,NA,NA,NA,NA,NA
2011,89.71,83.43,71.55,"mph",519267,90.23,0,NA,NA,NA,NA,NA
2012,90.85,79.24,73.45,"mph",519267,91.37,84.38,NA,NA,NA,NA,NA
2013,89.67,78.66,71.93,"mph",519267,90.2,83.76,NA,NA,NA,NA,NA
2014,91.5,87.62,72.51,"mph",519267,92.81,88.09,NA,NA,NA,NA,NA
2015,92.27,83.2,73.04,"mph",519267,0,87.43,NA,NA,NA,NA,NA
2011,6.67,3.7,5.66,"bway",452737,7.69,0,8.24,NA,NA,NA,NA
2012,3.26,0,0,"bway",452737,0,0,6.45,NA,NA,NA,NA
2011,0.31,-0.66,-1.16,"vloc",452737,-0.21,0,-0.08,NA,NA,NA,NA
2012,0.09,-0.86,-0.76,"vloc",452737,-0.3,-1.07,-0.36,NA,NA,NA,NA
2011,0.36,0.48,0.4,"hloc",452737,-0.26,0,0.28,NA,NA,NA,NA
2012,0.07,1.14,0.32,"hloc",452737,-0.21,0.38,0.25,NA,NA,NA,NA
2011,10.78,5.13,-6.49,"pfx_z",452737,9.36,0,6.28,NA,NA,NA,NA
2012,11.83,6.94,-3.05,"pfx_z",452737,10.41,0.12,6.56,NA,NA,NA,NA
2011,-1.24,-6.12,6.46,"pfx_x",452737,-5.49,0,2.36,NA,NA,NA,NA
2012,-1.6,-5.47,3.69,"pfx_x",452737,-5.19,3.57,1.66,NA,NA,NA,NA
2011,92.03,83.6,78.19,"maxmph",452737,90.87,0,91.65,NA,NA,NA,NA
2012,93.2,84.87,78.19,"maxmph",452737,90.15,83.02,89.61,NA,NA,NA,NA
2011,89.98,82.04,75.2,"mph",452737,89.63,0,87.72,NA,NA,NA,NA
2012,90,83.2,76.19,"mph",452737,88.97,82.25,87.05,NA,NA,NA,NA
2009,6.06,0,NA,"bway",543754,0,10.53,NA,NA,NA,NA,NA
2011,3.23,6.38,NA,"bway",543754,20,9.18,NA,NA,NA,NA,NA
2012,3.54,6.82,NA,"bway",543754,4.44,5.93,NA,NA,NA,NA,NA
2009,0,-0.99,NA,"vloc",543754,-1.98,-1.43,NA,NA,NA,NA,NA
2011,0.05,-0.26,NA,"vloc",543754,-0.5,-0.43,NA,NA,NA,NA,NA
2012,0.14,-0.06,NA,"vloc",543754,0.11,-0.56,NA,NA,NA,NA,NA
2009,0.07,1.23,NA,"hloc",543754,0.32,0.47,NA,NA,NA,NA,NA
2011,0.16,0.12,NA,"hloc",543754,0.46,0.2,NA,NA,NA,NA,NA
2012,0.21,0.55,NA,"hloc",543754,0.14,0.19,NA,NA,NA,NA,NA
2009,8.43,6.78,NA,"pfx_z",543754,6.94,1.38,NA,NA,NA,NA,NA
2011,9.66,7.93,NA,"pfx_z",543754,7.44,1.03,NA,NA,NA,NA,NA
2012,9.58,8.18,NA,"pfx_z",543754,6.92,2.14,NA,NA,NA,NA,NA
2009,-3.89,-3.97,NA,"pfx_x",543754,-6.69,1.51,NA,NA,NA,NA,NA
2011,-5,-6.38,NA,"pfx_x",543754,-6.56,0.81,NA,NA,NA,NA,NA
2012,-4.98,-4.71,NA,"pfx_x",543754,-7.69,0.88,NA,NA,NA,NA,NA
2009,93.81,80.1,NA,"maxmph",543754,85.38,86.08,NA,NA,NA,NA,NA
2011,95.29,83.26,NA,"maxmph",543754,93.9,88.28,NA,NA,NA,NA,NA
2012,96.83,88.07,NA,"maxmph",543754,95.82,88.84,NA,NA,NA,NA,NA
2009,90.88,80.1,NA,"mph",543754,85.38,82.09,NA,NA,NA,NA,NA
2011,92.42,81.54,NA,"mph",543754,90.79,83.13,NA,NA,NA,NA,NA
2012,93.55,82.76,NA,"mph",543754,92.62,84.72,NA,NA,NA,NA,NA
2011,16.67,33.33,0,"bway",435401,NA,NA,NA,NA,NA,NA,NA
2013,2.86,9.09,33.33,"bway",435401,NA,NA,NA,NA,NA,NA,NA
2014,0,0,0,"bway",435401,NA,NA,NA,NA,NA,NA,NA
2011,0.98,0.41,0,"vloc",435401,NA,NA,NA,NA,NA,NA,NA
2013,0.73,-0.72,-0.59,"vloc",435401,NA,NA,NA,NA,NA,NA,NA
2014,0.26,-0.39,-2.57,"vloc",435401,NA,NA,NA,NA,NA,NA,NA
2011,0.36,0.72,0,"hloc",435401,NA,NA,NA,NA,NA,NA,NA
2013,0.45,0.05,0.35,"hloc",435401,NA,NA,NA,NA,NA,NA,NA
2014,0.48,-0.26,0.65,"hloc",435401,NA,NA,NA,NA,NA,NA,NA
2011,5.97,7.4,0,"pfx_z",435401,NA,NA,NA,NA,NA,NA,NA
