"mlbam_id","Year","pfx_var","Fourseam","Change","Slider","Sinker","Curve","Cutter","Split","Knuckler","Slow Curve"
435221,"2015","pfx_z","8.33","0.00","0.00","4.31","-4.66","5.18","0.00",NA,NA
435221,"2008","pfx_x","-0.97","-4.09","0.00","-4.52","6.16","0.00","0.00",NA,NA
435221,"2009","pfx_x","-0.55","-4.36","4.49","-4.72","5.74","0.00","0.00",NA,NA
435221,"2010","pfx_x","-2.39","-6.02","0.00","-6.09","7.35","2.58","0.00",NA,NA
435221,"2011","pfx_x","-4.27","-9.32","0.00","-7.95","7.92","-0.09","-6.07",NA,NA
435221,"2012","pfx_x","-2.51","0.00","0.00","-8.18","8.03","-0.63","-7.39",NA,NA
435221,"2013","pfx_x","-4.20","-8.25","0.00","-8.02","7.57","-0.63","-1.18",NA,NA
435221,"2014","pfx_x","-5.02","-6.35","0.00","-8.10","5.95","-0.72","0.00",NA,NA
435221,"2015","pfx_x","-6.09","0.00","0.00","-8.78","5.53","-1.30","0.00",NA,NA
435221,"2008","maxmph","92.89","80.84","0.00","91.91","79.21","0.00","0.00",NA,NA
435221,"2009","maxmph","95.08","82.90","87.13","92.42","82.72","0.00","0.00",NA,NA
435221,"2010","maxmph","89.35","81.83","0.00","92.39","81.18","90.34","0.00",NA,NA
435221,"2011","maxmph","94.35","81.21","0.00","95.75","84.87","94.59","88.09",NA,NA
435221,"2012","maxmph","92.35","0.00","0.00","94.66","83.89","94.70","89.17",NA,NA
435221,"2013","maxmph","94.78","87.71","0.00","95.00","83.06","93.86","85.39",NA,NA
435221,"2014","maxmph","96.52","89.53","0.00","96.98","85.24","95.17","0.00",NA,NA
435221,"2015","maxmph","96.55","0.00","0.00","95.70","83.79","94.13","0.00",NA,NA
435221,"2008","mph","90.04","78.70","0.00","89.55","76.32","0.00","0.00",NA,NA
435221,"2009","mph","90.22","78.80","81.28","88.95","76.76","0.00","0.00",NA,NA
435221,"2010","mph","88.57","79.77","0.00","89.72","78.18","88.21","0.00",NA,NA
435221,"2011","mph","92.39","80.80","0.00","92.02","81.07","91.31","85.41",NA,NA
435221,"2012","mph","92.35","0.00","0.00","91.75","80.48","91.33","86.80",NA,NA
435221,"2013","mph","93.43","83.60","0.00","91.67","79.02","90.61","83.82",NA,NA
435221,"2014","mph","94.19","88.03","0.00","93.72","82.24","92.08","0.00",NA,NA
435221,"2015","mph","94.36","0.00","0.00","93.04","81.69","92.02","0.00",NA,NA
435261,"2008","bway","4.05","0.53","3.67",NA,"3.09",NA,NA,NA,NA
435261,"2009","bway","3.12","2.67","2.33",NA,"0.00",NA,NA,NA,NA
435261,"2012","bway","0.00","0.00","0.00",NA,"0.00",NA,NA,NA,NA
435261,"2013","bway","4.21","1.47","2.70",NA,"0.00",NA,NA,NA,NA
435261,"2014","bway","4.35","0.00","0.00",NA,"0.00",NA,NA,NA,NA
435261,"2008","vloc","-0.14","-1.00","-0.68",NA,"-1.13",NA,NA,NA,NA
435261,"2009","vloc","-0.34","-0.81","-0.69",NA,"-1.11",NA,NA,NA,NA
435261,"2012","vloc","-0.28","-0.52","-1.94",NA,"-1.58",NA,NA,NA,NA
435261,"2013","vloc","-0.10","-0.68","-0.57",NA,"-0.64",NA,NA,NA,NA
435261,"2014","vloc","-0.24","-0.73","-0.51",NA,"-0.47",NA,NA,NA,NA
435261,"2008","hloc","0.29","0.70","0.57",NA,"0.47",NA,NA,NA,NA
435261,"2009","hloc","0.39","0.73","0.51",NA,"0.72",NA,NA,NA,NA
435261,"2012","hloc","0.51","0.77","0.81",NA,"0.94",NA,NA,NA,NA
435261,"2013","hloc","0.12","0.38","0.48",NA,"0.46",NA,NA,NA,NA
435261,"2014","hloc","0.21","1.05","0.91",NA,"-0.24",NA,NA,NA,NA
435261,"2008","pfx_z","6.77","4.66","4.02",NA,"-5.58",NA,NA,NA,NA
435261,"2009","pfx_z","6.89","4.79","1.85",NA,"-5.21",NA,NA,NA,NA
435261,"2012","pfx_z","8.29","3.53","0.68",NA,"-3.70",NA,NA,NA,NA
435261,"2013","pfx_z","7.81","4.95","1.49",NA,"-4.50",NA,NA,NA,NA
435261,"2014","pfx_z","6.46","5.33","0.16",NA,"-4.11",NA,NA,NA,NA
435261,"2008","pfx_x","-9.31","-10.33","1.38",NA,"4.04",NA,NA,NA,NA
435261,"2009","pfx_x","-9.01","-9.99","2.31",NA,"5.33",NA,NA,NA,NA
435261,"2012","pfx_x","-7.54","-11.79","0.33",NA,"2.79",NA,NA,NA,NA
435261,"2013","pfx_x","-7.33","-9.51","2.28",NA,"4.79",NA,NA,NA,NA
435261,"2014","pfx_x","-11.49","-12.36","-1.66",NA,"-0.12",NA,NA,NA,NA
435261,"2008","maxmph","96.46","86.47","90.36",NA,"79.48",NA,NA,NA,NA
435261,"2009","maxmph","96.06","83.99","89.13",NA,"76.75",NA,NA,NA,NA
435261,"2012","maxmph","97.14","79.40","84.32",NA,"78.62",NA,NA,NA,NA
435261,"2013","maxmph","95.99","86.03","88.02",NA,"80.17",NA,NA,NA,NA
435261,"2014","maxmph","93.35","84.07","82.98",NA,"77.17",NA,NA,NA,NA
435261,"2008","mph","91.57","81.36","85.09",NA,"74.75",NA,NA,NA,NA
435261,"2009","mph","92.35","80.78","83.54",NA,"73.38",NA,NA,NA,NA
435261,"2012","mph","92.45","79.04","84.27",NA,"77.51",NA,NA,NA,NA
435261,"2013","mph","93.15","82.94","84.59",NA,"76.62",NA,NA,NA,NA
435261,"2014","mph","91.64","81.84","81.54",NA,"75.24",NA,NA,NA,NA
435400,"2008","bway","8.50","0.00",NA,"0.00","0.00","6.25",NA,NA,NA
435400,"2009","bway","7.80","0.00",NA,"3.85","2.63","7.53",NA,NA,NA
435400,"2010","bway","5.46","0.00",NA,"3.85","4.00","8.41",NA,NA,NA
435400,"2011","bway","6.21","0.00",NA,"4.55","0.00","5.22",NA,NA,NA
435400,"2012","bway","8.89","4.35",NA,"4.85","0.00","4.94",NA,NA,NA
435400,"2014","bway","5.85","6.25",NA,"7.69","0.00","6.45",NA,NA,NA
435400,"2015","bway","8.29","0.00",NA,"4.84","0.00","4.59",NA,NA,NA
435400,"2008","vloc","0.20","0.04",NA,"0.00","0.00","0.05",NA,NA,NA
435400,"2009","vloc","0.18","-0.14",NA,"-0.26","-0.81","-0.25",NA,NA,NA
435400,"2010","vloc","0.42","0.44",NA,"-0.29","-0.37","-0.35",NA,NA,NA
435400,"2011","vloc","0.35","-0.28",NA,"-0.38","0.51","-0.19",NA,NA,NA
435400,"2012","vloc","0.30","-0.08",NA,"-0.33","0.00","-0.33",NA,NA,NA
435400,"2014","vloc","0.50","-0.51",NA,"-0.59","-1.15","-0.24",NA,NA,NA
435400,"2015","vloc","0.28","-0.75",NA,"-0.45","-1.60","-0.28",NA,NA,NA
435400,"2008","hloc","0.16","1.95",NA,"0.00","0.00","0.72",NA,NA,NA
435400,"2009","hloc","0.13","0.65",NA,"0.32","0.53","0.25",NA,NA,NA
435400,"2010","hloc","0.05","0.87",NA,"0.33","0.53","0.57",NA,NA,NA
435400,"2011","hloc","0.12","0.73",NA,"0.29","0.30","0.37",NA,NA,NA
435400,"2012","hloc","0.19","1.07",NA,"0.31","0.00","0.28",NA,NA,NA
435400,"2014","hloc","0.18","-0.10",NA,"0.28","0.50","0.48",NA,NA,NA
435400,"2015","hloc","0.28","1.34",NA,"0.21","0.04","0.60",NA,NA,NA
435400,"2008","pfx_z","10.93","4.05",NA,"0.00","0.00","3.45",NA,NA,NA
435400,"2009","pfx_z","10.79","5.83",NA,"6.85","-1.47","3.48",NA,NA,NA
435400,"2010","pfx_z","10.81","6.16",NA,"6.96","-1.75","4.55",NA,NA,NA
435400,"2011","pfx_z","10.01","6.12",NA,"5.17","-3.47","3.13",NA,NA,NA
435400,"2012","pfx_z","9.99","4.16",NA,"5.47","0.00","4.34",NA,NA,NA
435400,"2014","pfx_z","10.04","5.56",NA,"6.85","3.10","5.25",NA,NA,NA
435400,"2015","pfx_z","10.01","5.99",NA,"5.36","-1.61","4.38",NA,NA,NA
435400,"2008","pfx_x","-3.56","-8.12",NA,"0.00","0.00","1.49",NA,NA,NA
435400,"2009","pfx_x","-3.07","-5.37",NA,"-7.31","2.61","1.40",NA,NA,NA
435400,"2010","pfx_x","-2.66","-4.84",NA,"-6.94","3.10","2.15",NA,NA,NA
435400,"2011","pfx_x","-3.69","-5.37",NA,"-8.14","1.94","1.97",NA,NA,NA
435400,"2012","pfx_x","-5.22","-6.63",NA,"-8.65","0.00","0.68",NA,NA,NA
435400,"2014","pfx_x","-4.70","-7.52",NA,"-7.71","1.21","0.26",NA,NA,NA
435400,"2015","pfx_x","-5.00","-7.98",NA,"-8.54","2.85","0.86",NA,NA,NA
435400,"2008","maxmph","99.92","84.01",NA,"0.00","0.00","94.07",NA,NA,NA
435400,"2009","maxmph","99.86","92.96",NA,"96.82","87.57","93.42",NA,NA,NA
435400,"2010","maxmph","100.64","86.99",NA,"98.35","85.85","95.56",NA,NA,NA
435400,"2011","maxmph","100.24","88.84",NA,"98.82","84.62","94.55",NA,NA,NA
435400,"2012","maxmph","101.05","90.80",NA,"99.05","0.00","96.20",NA,NA,NA
435400,"2014","maxmph","98.35","93.66",NA,"95.60","84.58","93.40",NA,NA,NA
435400,"2015","maxmph","99.22","94.11",NA,"97.43","83.77","94.35",NA,NA,NA
435400,"2008","mph","96.91","83.95",NA,"0.00","0.00","88.82",NA,NA,NA
435400,"2009","mph","96.51","85.26",NA,"92.64","81.06","88.95",NA,NA,NA
435400,"2010","mph","96.96","83.07",NA,"93.40","80.87","90.85",NA,NA,NA
435400,"2011","mph","97.22","85.74",NA,"95.20","83.27","90.64",NA,NA,NA
435400,"2012","mph","97.92","84.93",NA,"96.33","0.00","92.48",NA,NA,NA
435400,"2014","mph","95.04","89.60",NA,"93.49","83.01","89.66",NA,NA,NA
435400,"2015","mph","95.86","92.23",NA,"94.21","81.33","89.95",NA,NA,NA
435500,"2008","bway","4.71","0.00",NA,NA,"3.08",NA,NA,NA,NA
435500,"2009","bway","8.38","0.00",NA,NA,"7.88",NA,NA,NA,NA
435500,"2008","vloc","-0.25","0.00",NA,NA,"-1.05",NA,NA,NA,NA
435500,"2009","vloc","-0.23","1.24",NA,NA,"-0.62",NA,NA,NA,NA
435500,"2008","hloc","0.23","0.00",NA,NA,"0.52",NA,NA,NA,NA
435500,"2009","hloc","0.33","0.42",NA,NA,"0.54",NA,NA,NA,NA
435500,"2008","pfx_z","7.99","0.00",NA,NA,"-1.63",NA,NA,NA,NA
435500,"2009","pfx_z","8.23","4.17",NA,NA,"-1.55",NA,NA,NA,NA
435500,"2008","pfx_x","-6.76","0.00",NA,NA,"0.25",NA,NA,NA,NA
435500,"2009","pfx_x","-7.00","-7.07",NA,NA,"1.21",NA,NA,NA,NA
435500,"2008","maxmph","89.72","0.00",NA,NA,"79.62",NA,NA,NA,NA
435500,"2009","maxmph","89.77","83.51",NA,NA,"80.57",NA,NA,NA,NA
435500,"2008","mph","87.48","0.00",NA,NA,"76.83",NA,NA,NA,NA
435500,"2009","mph","87.79","82.18",NA,NA,"77.53",NA,NA,NA,NA
446209,"2008","bway","6.13","5.24","6.21","4.56","4.61",NA,NA,NA,NA
446209,"2009","bway","16.67","0.00","8.33","0.00","8.33",NA,NA,NA,NA
446209,"2010","bway","5.45","4.00","6.25","3.85","3.77",NA,NA,NA,NA
446209,"2011","bway","6.28","5.56","5.80","3.88","0.00",NA,NA,NA,NA
446209,"2008","vloc","-0.02","-0.63","-0.39","-0.51","-0.94",NA,NA,NA,NA
446209,"2009","vloc","0.00","-0.21","-0.24","-0.35","-0.63",NA,NA,NA,NA
446209,"2010","vloc","-0.22","-0.33","-0.54","-0.35","-0.78",NA,NA,NA,NA
446209,"2011","vloc","-0.09","-0.61","-0.64","-0.38","-0.76",NA,NA,NA,NA
446209,"2008","hloc","0.06","0.58","0.23","0.31","0.43",NA,NA,NA,NA
446209,"2009","hloc","-0.09","0.64","0.02","0.37","0.43",NA,NA,NA,NA
446209,"2010","hloc","0.28","0.71","0.41","0.44","0.29",NA,NA,NA,NA
446209,"2011","hloc","0.13","0.56","0.29","0.25","0.67",NA,NA,NA,NA
446209,"2008","pfx_z","7.91","0.71","2.32","4.50","-5.45",NA,NA,NA,NA
446209,"2009","pfx_z","8.33","0.58","3.38","5.69","-6.95",NA,NA,NA,NA
446209,"2010","pfx_z","8.79","1.65","3.03","6.10","-5.19",NA,NA,NA,NA
446209,"2011","pfx_z","9.19","1.71","1.30","7.00","-6.66",NA,NA,NA,NA
446209,"2008","pfx_x","-2.97","-5.46","1.84","-7.78","6.22",NA,NA,NA,NA
446209,"2009","pfx_x","-1.70","-4.95","1.30","-7.94","6.10",NA,NA,NA,NA
446209,"2010","pfx_x","-1.96","-4.65","2.56","-7.32","4.67",NA,NA,NA,NA
446209,"2011","pfx_x","-1.78","-4.47","1.45","-7.18","5.07",NA,NA,NA,NA
446209,"2008","maxmph","94.19","87.03","92.84","94.60","84.16",NA,NA,NA,NA
446209,"2009","maxmph","94.34","84.71","90.58","92.98","79.22",NA,NA,NA,NA
446209,"2010","maxmph","93.15","87.49","92.91","92.35","81.48",NA,NA,NA,NA
446209,"2011","maxmph","93.56","89.10","91.68","93.48","80.94",NA,NA,NA,NA
446209,"2008","mph","91.08","81.22","85.93","90.12","77.64",NA,NA,NA,NA
446209,"2009","mph","91.44","82.02","86.91","90.05","76.93",NA,NA,NA,NA
446209,"2010","mph","89.98","81.66","85.39","89.48","76.51",NA,NA,NA,NA
446209,"2011","mph","90.02","82.81","84.51","90.09","77.84",NA,NA,NA,NA
446398,"2011","bway","6.11","0.00",NA,NA,"3.85",NA,NA,NA,NA
446398,"2012","bway","2.50","0.00",NA,NA,"0.00",NA,NA,NA,NA
446398,"2011","vloc","0.06","-0.58",NA,NA,"-1.04",NA,NA,NA,NA
446398,"2012","vloc","-0.08","0.00",NA,NA,"-1.47",NA,NA,NA,NA
446398,"2011","hloc","0.34","1.31",NA,NA,"0.35",NA,NA,NA,NA
446398,"2012","hloc","0.04","0.00",NA,NA,"0.85",NA,NA,NA,NA
446398,"2011","pfx_z","10.53","7.78",NA,NA,"-0.32",NA,NA,NA,NA
446398,"2012","pfx_z","11.01","0.00",NA,NA,"-1.56",NA,NA,NA,NA
446398,"2011","pfx_x","-2.78","-6.72",NA,NA,"7.22",NA,NA,NA,NA
446398,"2012","pfx_x","-1.60","0.00",NA,NA,"6.83",NA,NA,NA,NA
446398,"2011","maxmph","97.40","87.53",NA,NA,"84.11",NA,NA,NA,NA
446398,"2012","maxmph","97.31","0.00",NA,NA,"82.53",NA,NA,NA,NA
446398,"2011","mph","95.05","85.97",NA,NA,"81.13",NA,NA,NA,NA
446398,"2012","mph","95.24","0.00",NA,NA,"80.24",NA,NA,NA,NA
446624,"2008","bway","9.52","0.00","0.00",NA,NA,NA,NA,"5.68",NA
446624,"2009","bway","7.69","0.00","0.00",NA,NA,NA,NA,"9.25",NA
446624,"2010","bway","6.47","0.00","0.00",NA,NA,NA,NA,"4.18",NA
446624,"2011","bway","0.00","0.00","0.00",NA,NA,NA,NA,"4.00",NA
446624,"2008","vloc","-0.05","-1.07","0.00",NA,NA,NA,NA,"0.00",NA
446624,"2009","vloc","-0.09","0.00","0.00",NA,NA,NA,NA,"0.36",NA
446624,"2010","vloc","0.30","0.00","0.59",NA,NA,NA,NA,"0.36",NA
446624,"2011","vloc","-0.32","0.00","0.00",NA,NA,NA,NA,"0.18",NA
446624,"2008","hloc","0.34","0.15","0.00",NA,NA,NA,NA,"0.03",NA
446624,"2009","hloc","0.52","0.00","0.00",NA,NA,NA,NA,"0.15",NA
446624,"2010","hloc","0.31","0.00","0.28",NA,NA,NA,NA,"0.19",NA
446624,"2011","hloc","0.19","0.00","0.00",NA,NA,NA,NA,"0.08",NA
446624,"2008","pfx_z","7.71","6.79","0.00",NA,NA,NA,NA,"2.50",NA
446624,"2009","pfx_z","6.18","0.00","0.00",NA,NA,NA,NA,"2.71",NA
446624,"2010","pfx_z","7.77","0.00","2.80",NA,NA,NA,NA,"0.79",NA
446624,"2011","pfx_z","11.68","0.00","0.00",NA,NA,NA,NA,"2.70",NA
446624,"2008","pfx_x","-7.05","-6.51","0.00",NA,NA,NA,NA,"-0.69",NA
446624,"2009","pfx_x","-7.43","0.00","0.00",NA,NA,NA,NA,"1.10",NA
446624,"2010","pfx_x","-7.65","0.00","-0.27",NA,NA,NA,NA,"0.62",NA
446624,"2011","pfx_x","-4.78","0.00","0.00",NA,NA,NA,NA,"0.70",NA
446624,"2008","maxmph","88.85","80.98","0.00",NA,NA,NA,NA,"79.16",NA
446624,"2009","maxmph","85.32","0.00","0.00",NA,NA,NA,NA,"77.54",NA
446624,"2010","maxmph","87.37","0.00","82.67",NA,NA,NA,NA,"82.19",NA
446624,"2011","maxmph","83.06","0.00","0.00",NA,NA,NA,NA,"76.03",NA
446624,"2008","mph","85.84","80.57","0.00",NA,NA,NA,NA,"69.45",NA
446624,"2009","mph","83.39","0.00","0.00",NA,NA,NA,NA,"71.01",NA
446624,"2010","mph","84.22","0.00","81.80",NA,NA,NA,NA,"72.54",NA
446624,"2011","mph","80.56","0.00","0.00",NA,NA,NA,NA,"70.22",NA
447714,"2008","bway","4.76","0.00","8.82","0.00","0.00",NA,NA,NA,NA
447714,"2009","bway","5.83","1.96","2.93","4.11","0.00",NA,NA,NA,NA
447714,"2010","bway","6.25","3.17","3.33","6.17","0.00",NA,NA,NA,NA
447714,"2011","bway","5.65","0.00","4.82","5.37","0.00",NA,NA,NA,NA
447714,"2012","bway","8.13","0.00","4.37","4.80","0.00",NA,NA,NA,NA
447714,"2013","bway","0.00","0.00","0.00","3.54","0.00",NA,NA,NA,NA
447714,"2014","bway","3.39","0.00","2.50","4.49","0.00",NA,NA,NA,NA
